3000,200,1420,0.01,0,1,10,1,1,1,115
3000,200,1420,0.01,0,1,10,1,1,11,115
3000,200,1430,0.01,0,1,10,1,1,1,115
3000,200,1430,0.01,0,1,10,1,1,11,115
3000,200,1440,0.01,0,1,10,1,1,1,115
3000,200,1440,0.01,0,1,10,1,1,11,115
3000,200,1420,0.01,0,1,10,1,1,1,125
3000,200,1420,0.01,0,1,10,1,1,11,125
3000,200,1430,0.01,0,1,10,1,1,1,125
3000,200,1430,0.01,0,1,10,1,1,11,125
3000,200,1440,0.01,0,1,10,1,1,1,125
3000,200,1440,0.01,0,1,10,1,1,11,125
3000,200,1420,0.01,0,1,10,1,1,1,135
3000,200,1420,0.01,0,1,10,1,1,11,135
3000,200,1430,0.01,0,1,10,1,1,1,135
3000,200,1430,0.01,0,1,10,1,1,11,135
3000,200,1440,0.01,0,1,10,1,1,1,135
3000,200,1440,0.01,0,1,10,1,1,11,135
3000,200,1420,0.11,0,1,10,1,1,1,115
3000,200,1420,0.11,0,1,10,1,1,11,115
3000,200,1430,0.11,0,1,10,1,1,1,115
3000,200,1430,0.11,0,1,10,1,1,11,115
3000,200,1440,0.11,0,1,10,1,1,1,115
3000,200,1440,0.11,0,1,10,1,1,11,115
3000,200,1420,0.11,0,1,10,1,1,1,125
3000,200,1420,0.11,0,1,10,1,1,11,125
3000,200,1430,0.11,0,1,10,1,1,1,125
3000,200,1430,0.11,0,1,10,1,1,11,125
3000,200,1440,0.11,0,1,10,1,1,1,125
3000,200,1440,0.11,0,1,10,1,1,11,125
3000,200,1420,0.11,0,1,10,1,1,1,135
3000,200,1420,0.11,0,1,10,1,1,11,135
3000,200,1430,0.11,0,1,10,1,1,1,135
3000,200,1430,0.11,0,1,10,1,1,11,135
3000,200,1440,0.11,0,1,10,1,1,1,135
3000,200,1440,0.11,0,1,10,1,1,11,135
3000,200,1420,0.01,1,11,10,1,1,1,115
3000,200,1420,0.01,0,11,10,1,1,11,115
3000,200,1430,0.01,1,11,10,1,1,1,115
3000,200,1430,0.01,0,11,10,1,1,11,115
3000,200,1440,0.01,1,11,10,1,1,1,115
3000,200,1440,0.01,0,11,10,1,1,11,115
3000,200,1420,0.01,1,11,10,1,1,1,125
