0.5,0.8713,0.228
0.5,0.8713,0.228
0.5,0.8713,0.228
0.5,0.8713,0.228
0.5,0.8713,0.228
0.5,0.8713,0.0
0.539,0.8802,0.2325
0.5,0.8713,0.0
0.5065,0.8728,0.1252
0.5178,0.8753,0.1557
0.6193,0.8992,0.3061
0.455,0.8617,0.1983
0.5683,0.8871,0.2529
0.6272,0.9018,0.2934
0.6568,0.9087,0.3333
0.6442,0.9055,0.3232
0.6338,0.9029,0.3153
0.6295,0.9018,0.3132
0.6295,0.9018,0.3132
0.6295,0.9018,0.3132
0.6538,0.9079,0.3346
0.6342,0.9029,0.3176
0.6248,0.901,0.2962
0.5636,0.8862,0.2513
0.5639,0.8863,0.2514
0.6777,0.9143,0.3439
0.689,0.917,0.3591
0.7058,0.9214,0.3756
0.7259,0.9267,0.393
0.7066,0.9216,0.3753
0.7245,0.9262,0.3967
0.7126,0.9232,0.3795
0.7541,0.934,0.4285
0.7688,0.9375,0.466
0.7628,0.9361,0.4489
0.7694,0.9374,0.4785
0.7608,0.9354,0.4555
0.8254,0.9535,0.4979
0.8316,0.9557,0.4916
0.7788,0.9423,0.4116
0.7926,0.9455,0.4347
0.7809,0.9428,0.4147
0.8147,0.9511,0.4682
0.8318,0.955,0.5181
0.8261,0.9534,0.5135
0.8191,0.9516,0.4994
0.813,0.9503,0.478
0.8098,0.9496,0.4701
0.835,0.9555,0.5408
0.8287,0.9539,0.5272
0.8167,0.9508,0.4999
0.81,0.9492,0.4864
0.8122,0.9499,0.4836
0.8176,0.9514,0.4899
0.8145,0.9505,0.4867
0.819,0.9515,0.5001
0.8327,0.955,0.5312
0.8281,0.9538,0.5228
0.8394,0.9571,0.5261
0.8181,0.9517,0.4843
0.8072,0.949,0.4624
0.803,0.9479,0.4563
0.8022,0.9477,0.4548
0.8204,0.9523,0.4878
0.8222,0.9527,0.4936
