0.8133,0.9507,0.4695
0.7268,0.9296,0.3511
0.7892,0.9433,0.4735
0.7779,0.939,0.5687
0.782,0.9401,0.5628
0.7949,0.944,0.53
0.7752,0.9387,0.5101
0.7269,0.9255,0.5422
0.7348,0.9276,0.5516
0.7383,0.9285,0.5423
0.7436,0.9299,0.5428
0.7153,0.9225,0.5511
0.717,0.923,0.5198
0.6929,0.9169,0.504
0.6855,0.9151,0.4725
0.6452,0.9052,0.4208
0.6464,0.9055,0.4222
0.6334,0.9023,0.4054
0.6476,0.9057,0.4316
0.6552,0.9076,0.4462
0.665,0.91,0.4626
0.6944,0.9173,0.5231
0.6957,0.9176,0.5329
0.7067,0.9203,0.5527
0.7247,0.9249,0.585
0.7439,0.9298,0.6162
0.7464,0.9304,0.6202
0.7551,0.9326,0.6322
0.7508,0.9315,0.6272
0.7575,0.9333,0.6366
0.7643,0.935,0.6452
0.7702,0.9366,0.6508
0.7711,0.9368,0.6514
0.7809,0.9393,0.6685
0.7597,0.9338,0.6426
0.7667,0.9356,0.6546
0.7718,0.9369,0.6611
0.7733,0.9374,0.662
0.7816,0.9395,0.6743
0.7828,0.9398,0.6736
0.7621,0.9344,0.6485
0.7637,0.9348,0.6493
0.7676,0.9358,0.6564
0.7615,0.9343,0.6487
0.7538,0.9323,0.6378
0.7585,0.9335,0.6447
0.7588,0.9336,0.6451
0.7608,0.9341,0.6478
0.7608,0.9341,0.6476
0.7635,0.9348,0.6503
0.7623,0.9345,0.65
0.7553,0.9327,0.6411
0.7572,0.9332,0.6433
0.7642,0.935,0.6542
0.7642,0.935,0.6542
0.766,0.9354,0.6565
0.7743,0.9376,0.6674
0.7952,0.9431,0.6925
0.805,0.9457,0.7016
0.8167,0.9488,0.7134
0.8335,0.9534,0.7256
0.8471,0.9571,0.7331
0.8447,0.9564,0.7389
0.8544,0.9591,0.7391
0.8652,0.9622,0.7396
0.8765,0.9654,0.7307
0.868,0.9629,0.7468
0.8773,0.9656,0.7456
0.8834,0.9674,0.7361
0.8758,0.9652,0.7439
