0.8764,0.9653,0.7456
0.8763,0.9653,0.7456
0.8784,0.9659,0.7464
0.8784,0.9659,0.7464
0.8771,0.9655,0.7467
0.8785,0.9659,0.7477
0.8783,0.9659,0.7477
0.8772,0.9655,0.7489
0.8762,0.9653,0.7493
0.8762,0.9653,0.7493
0.8756,0.9651,0.7473
0.8756,0.9651,0.7473
0.8755,0.9651,0.7473
0.8759,0.9652,0.7496
0.8758,0.9652,0.7491
0.8762,0.9653,0.7476
0.8739,0.9646,0.7468
0.8725,0.9642,0.7468
0.8709,0.9638,0.7472
0.8676,0.9628,0.7451
0.8674,0.9628,0.7448
0.8689,0.9632,0.7453
0.8702,0.9636,0.7451
0.871,0.9638,0.745
0.8718,0.964,0.7442
0.8711,0.9638,0.7452
0.8705,0.9636,0.7459
0.8722,0.9641,0.7471
0.874,0.9646,0.7472
0.875,0.9649,0.7473
0.8749,0.9649,0.7473
0.8754,0.965,0.7464
0.8769,0.9655,0.7464
0.8784,0.9659,0.7463
0.8766,0.9654,0.7466
0.8764,0.9653,0.7483
0.8779,0.9658,0.7489
0.8786,0.9659,0.748
0.8782,0.9658,0.7492
0.8765,0.9653,0.7493
0.875,0.9649,0.749
0.8743,0.9647,0.7497
0.873,0.9643,0.7495
0.873,0.9644,0.7495
0.8729,0.9643,0.7493
0.8734,0.9645,0.7494
0.8733,0.9644,0.7509
0.8734,0.9645,0.751
0.8733,0.9644,0.7497
0.8733,0.9644,0.7497
0.8735,0.9645,0.7497
0.8745,0.9648,0.75
0.8747,0.9648,0.7492
0.8753,0.965,0.7516
0.8753,0.965,0.7516
0.8755,0.965,0.7514
0.8765,0.9653,0.7518
0.8765,0.9653,0.7518
0.8765,0.9653,0.7535
0.8762,0.9653,0.7519
0.8766,0.9654,0.7514
0.8766,0.9654,0.7514
0.8782,0.9658,0.752
0.8775,0.9656,0.7525
0.8786,0.9659,0.7528
0.8781,0.9658,0.751
0.8776,0.9656,0.7518
0.8788,0.966,0.7519
0.8787,0.9659,0.7518
0.8787,0.966,0.7519
0.8787,0.9659,0.7516
0.8789,0.966,0.75
0.8786,0.9659,0.7507
0.8797,0.9662,0.7511
0.8799,0.9663,0.7528
0.8811,0.9666,0.7527
0.8796,0.9662,0.7527
0.8796,0.9662,0.7527
0.8794,0.9661,0.7525
0.8784,0.9658,0.7532
0.8774,0.9656,0.7532
0.8774,0.9656,0.7531
0.8769,0.9654,0.754
0.8763,0.9652,0.7545
0.876,0.9652,0.756
0.8753,0.965,0.7567
0.8757,0.9651,0.7567
0.8764,0.9653,0.7567
0.8764,0.9653,0.7567
0.8764,0.9653,0.7566
0.8769,0.9654,0.7577
0.8772,0.9655,0.757
0.8772,0.9655,0.7571
0.8772,0.9655,0.7571
0.8761,0.9652,0.757
0.8755,0.965,0.7571
0.8755,0.965,0.7569
0.8762,0.9652,0.757
0.8772,0.9655,0.7573
0.8781,0.9658,0.7574
0.8781,0.9657,0.7574
0.878,0.9657,0.7565
0.879,0.966,0.7564
0.8798,0.9662,0.7564
0.8781,0.9658,0.7556
0.8786,0.9659,0.7556
0.8776,0.9656,0.7556
0.8776,0.9656,0.7556
0.8775,0.9656,0.7556
0.8775,0.9656,0.7556
0.8778,0.9657,0.7546
0.8773,0.9655,0.7558
0.8773,0.9655,0.7558
0.877,0.9654,0.7568
0.8782,0.9658,0.757
0.8787,0.9659,0.757
0.8778,0.9657,0.7572
0.8786,0.9659,0.7572
0.8771,0.9655,0.757
0.8766,0.9653,0.7575
0.8768,0.9654,0.7568
0.8771,0.9655,0.7566
0.8779,0.9657,0.7567
0.8779,0.9657,0.7559
0.8772,0.9655,0.7563
0.8766,0.9653,0.7566
0.8766,0.9653,0.7564
0.8772,0.9655,0.7565
0.8771,0.9655,0.7574
0.8771,0.9655,0.7573
0.8771,0.9655,0.7573
0.8775,0.9656,0.7571
0.8772,0.9655,0.7571
0.8785,0.9659,0.7576
0.8784,0.9658,0.7576
0.8788,0.966,0.7576
0.8802,0.9663,0.758
0.8804,0.9664,0.7579
0.8804,0.9664,0.7579
0.8811,0.9666,0.7581
0.8818,0.9668,0.7583
0.8819,0.9668,0.7581
0.8816,0.9667,0.7588
0.8819,0.9668,0.7582
0.8816,0.9667,0.759
0.8816,0.9667,0.7589
0.8821,0.9669,0.7588
0.883,0.9671,0.7586
0.883,0.9671,0.7587
0.8837,0.9673,0.7589
0.8837,0.9673,0.7589
0.8841,0.9675,0.7584
0.8837,0.9673,0.7592
0.8836,0.9673,0.7592
0.8829,0.9671,0.7596
0.8829,0.9671,0.7596
0.8841,0.9674,0.7597
0.8842,0.9675,0.7595
0.8833,0.9672,0.7596
0.8836,0.9673,0.7607
0.8838,0.9674,0.761
0.8835,0.9673,0.7615
0.8835,0.9673,0.7615
0.883,0.9671,0.762
0.884,0.9674,0.7622
0.8846,0.9676,0.7618
0.8842,0.9675,0.7626
0.8842,0.9675,0.7626
0.8849,0.9677,0.7628
0.8861,0.968,0.7624
0.8861,0.968,0.7624
0.8857,0.9679,0.7632
0.8864,0.9681,0.763
0.8862,0.968,0.7634
0.8863,0.9681,0.7633
0.8865,0.9681,0.763
0.887,0.9683,0.7626
0.887,0.9683,0.7627
0.8877,0.9684,0.7625
0.8885,0.9687,0.7622
0.8885,0.9687,0.7613
0.8884,0.9687,0.7611
0.8886,0.9687,0.7611
0.8881,0.9686,0.7609
0.8887,0.9688,0.7606
0.8887,0.9688,0.7606
0.8889,0.9688,0.7597
0.8896,0.969,0.7596
0.8894,0.969,0.7607
0.8901,0.9692,0.7605
0.8904,0.9692,0.76
0.8897,0.9691,0.7612
0.8897,0.969,0.7613
0.8897,0.969,0.7614
0.8896,0.969,0.7614
0.889,0.9688,0.7618
0.889,0.9688,0.7618
0.888,0.9685,0.7623
0.8873,0.9684,0.7629
0.8877,0.9685,0.7627
0.8879,0.9685,0.7626
0.8879,0.9685,0.7626
0.8881,0.9686,0.7617
0.8881,0.9686,0.7617
0.888,0.9685,0.7615
0.8882,0.9686,0.7609
0.888,0.9686,0.7618
0.8881,0.9686,0.7618
0.8887,0.9688,0.7614
0.889,0.9688,0.7611
0.889,0.9689,0.7608
0.8888,0.9688,0.7614
0.8889,0.9688,0.7614
0.8888,0.9688,0.7614
0.8888,0.9688,0.7615
0.8879,0.9685,0.7617
0.8878,0.9685,0.7625
0.8875,0.9684,0.7634
0.8875,0.9684,0.7634
0.8874,0.9684,0.764
0.888,0.9685,0.7639
0.8882,0.9686,0.7648
0.8872,0.9683,0.7649
0.8872,0.9683,0.7648
0.8873,0.9683,0.7648
0.8873,0.9683,0.7648
0.8873,0.9683,0.7642
0.8867,0.9681,0.7647
0.8866,0.9681,0.7647
0.8861,0.968,0.7648
0.8865,0.9681,0.7648
0.8869,0.9682,0.7647
0.8876,0.9684,0.7643
0.8889,0.9688,0.7624
0.8893,0.9689,0.7621
0.8892,0.9689,0.762
