0.8744,0.9647,0.7484
0.8457,0.9567,0.7476
0.8732,0.9644,0.7495
0.8761,0.9653,0.7432
0.8703,0.9636,0.747
0.8564,0.9596,0.7504
0.848,0.9573,0.7478
0.869,0.9632,0.7429
0.8382,0.9546,0.7434
0.8655,0.9623,0.7413
0.8665,0.9625,0.7461
0.8075,0.9463,0.7196
0.8461,0.9568,0.7352
0.8866,0.9683,0.74
0.8662,0.9625,0.7367
0.8846,0.9678,0.7238
0.8199,0.9496,0.7349
0.8708,0.9637,0.7525
0.8719,0.964,0.7542
0.8634,0.9617,0.7427
0.8725,0.9642,0.7427
0.8646,0.962,0.7488
0.8785,0.966,0.7375
0.8873,0.9686,0.7287
0.8798,0.9664,0.731
0.8643,0.9619,0.7497
0.8454,0.9566,0.7545
0.8818,0.9668,0.7548
0.873,0.9644,0.7375
0.8827,0.9672,0.7385
0.8898,0.9692,0.7399
0.8882,0.9689,0.7204
0.8764,0.9653,0.7467
0.8469,0.957,0.7473
0.8808,0.9667,0.7354
0.8773,0.9656,0.7415
0.8473,0.9571,0.7518
0.8604,0.9608,0.7457
0.8552,0.9593,0.7517
0.8597,0.9606,0.7494
0.8743,0.9647,0.7461
0.8797,0.9663,0.7371
0.8795,0.9662,0.7423
0.8722,0.9641,0.7499
0.8861,0.9682,0.7303
0.8795,0.9663,0.7416
0.8402,0.9551,0.7508
0.8912,0.9697,0.7277
0.8838,0.9675,0.7433
0.8342,0.9535,0.7485
0.8814,0.9667,0.7492
0.8806,0.9665,0.7498
0.8837,0.9674,0.7467
0.8047,0.9456,0.721
0.8793,0.9662,0.7418
0.8839,0.9675,0.7389
0.8688,0.9631,0.7497
0.8872,0.9685,0.7356
0.8868,0.9684,0.7364
0.8867,0.9685,0.7241
0.8351,0.9537,0.7496
0.8782,0.9659,0.74
0.8838,0.9675,0.7347
0.8802,0.9664,0.7518
0.8782,0.9659,0.7423
0.845,0.9565,0.7556
0.822,0.9502,0.7407
0.8894,0.9691,0.7376
0.8819,0.967,0.7274
0.8791,0.9661,0.75
0.8795,0.9662,0.746
0.8522,0.9584,0.7569
0.8664,0.9625,0.7529
0.8599,0.9606,0.7519
0.8722,0.9641,0.7569
0.8852,0.9679,0.7427
0.8723,0.9642,0.7432
0.8741,0.9646,0.7614
0.8751,0.9649,0.7535
0.8579,0.96,0.7575
0.8647,0.9619,0.7616
0.8765,0.9653,0.7503
0.86,0.9606,0.7635
0.8674,0.9627,0.7511
0.8724,0.9641,0.755
0.8864,0.9682,0.7401
0.8811,0.9667,0.7468
0.8669,0.9625,0.7638
0.8747,0.9648,0.7528
0.8874,0.9685,0.7487
0.883,0.9673,0.742
0.8919,0.9699,0.7306
0.8561,0.9595,0.7584
0.8853,0.9678,0.7514
0.8415,0.9555,0.7555
0.8696,0.9633,0.7563
0.8767,0.9654,0.7547
0.8862,0.9681,0.7525
0.8316,0.9528,0.7476
0.8813,0.9667,0.7468
0.8533,0.9587,0.7552
0.8837,0.9675,0.7427
0.8845,0.9676,0.7492
0.883,0.9673,0.7398
0.8812,0.9668,0.7388
0.8686,0.9631,0.7579
0.8935,0.9704,0.7253
0.8501,0.9579,0.7605
0.8765,0.9653,0.7615
0.8813,0.9666,0.7594
0.8833,0.9673,0.7519
0.8834,0.9673,0.7518
0.8937,0.9704,0.7334
0.8256,0.9512,0.7374
0.8636,0.9616,0.76
0.8767,0.9654,0.7496
0.8856,0.968,0.7433
0.8309,0.9526,0.7455
0.8362,0.954,0.7492
0.8792,0.966,0.758
0.8481,0.9573,0.7544
0.8408,0.9553,0.7543
0.8613,0.9609,0.7656
0.8821,0.9669,0.7526
0.8845,0.9676,0.7561
0.8549,0.9592,0.7557
0.8474,0.9571,0.7535
0.8648,0.962,0.7552
0.8228,0.9504,0.7402
0.8854,0.9679,0.752
0.8852,0.9678,0.7552
0.8471,0.957,0.7606
0.8576,0.9599,0.7633
0.8876,0.9686,0.7476
0.8877,0.9687,0.737
0.8549,0.9592,0.7607
0.8676,0.9627,0.7668
0.8972,0.9714,0.743
0.8481,0.9573,0.7549
0.8782,0.9657,0.7688
0.8601,0.9606,0.7605
0.8758,0.9651,0.7573
0.8543,0.959,0.7625
0.8779,0.9657,0.7494
0.8858,0.968,0.7487
0.8853,0.9678,0.7551
0.895,0.9707,0.7392
0.885,0.9677,0.7603
0.8628,0.9614,0.7639
0.8921,0.9698,0.7503
0.8759,0.9651,0.7626
0.8592,0.9604,0.7663
0.8493,0.9576,0.7584
0.8936,0.9703,0.7442
0.8935,0.9702,0.7486
0.8662,0.9623,0.7696
0.8865,0.9682,0.7513
0.8657,0.9622,0.7632
0.893,0.9701,0.7524
0.8708,0.9636,0.7692
0.8878,0.9685,0.757
0.8877,0.9685,0.7523
0.8791,0.966,0.7674
0.8856,0.9678,0.7645
0.8555,0.9593,0.7638
0.8938,0.9703,0.7466
0.8838,0.9673,0.7674
0.8822,0.9669,0.7664
0.8643,0.9618,0.7704
0.8812,0.9666,0.7647
0.8985,0.9718,0.7311
0.8949,0.9706,0.7499
0.8895,0.969,0.7537
0.8966,0.9712,0.7431
0.8842,0.9675,0.7563
0.9027,0.9731,0.7291
0.8533,0.9587,0.7598
0.8593,0.9604,0.7653
0.8804,0.9664,0.7658
0.8915,0.9696,0.7554
0.8752,0.9649,0.762
0.8946,0.9705,0.7567
0.9007,0.9727,0.7094
0.9003,0.9724,0.7319
0.8975,0.9714,0.7473
0.8945,0.9705,0.7529
0.8854,0.9678,0.7657
0.9014,0.9727,0.7318
0.884,0.9674,0.7596
0.8875,0.9684,0.7667
0.8998,0.9721,0.7387
0.9002,0.9723,0.7321
0.8768,0.9653,0.7654
0.8386,0.9547,0.7542
0.8978,0.9715,0.7457
0.8739,0.9645,0.7669
0.8487,0.9575,0.764
0.8971,0.9714,0.7368
0.8696,0.9633,0.7678
0.883,0.9671,0.7686
0.8901,0.9692,0.7613
0.894,0.9704,0.7509
0.8918,0.9697,0.7601
0.8877,0.9685,0.7592
0.9005,0.9724,0.7333
0.8953,0.9708,0.7503
0.8929,0.9701,0.7493
0.8896,0.9691,0.7545
0.8918,0.9697,0.7536
0.8779,0.9656,0.7719
0.8631,0.9614,0.7718
0.8942,0.9704,0.7588
0.8929,0.9701,0.745
0.8912,0.9695,0.7551
0.8912,0.9695,0.7612
0.8918,0.9698,0.7475
0.8946,0.9707,0.737
0.892,0.9697,0.7571
0.8943,0.9705,0.7433
0.8723,0.964,0.7677
0.8875,0.9685,0.7549
0.8741,0.9645,0.7708
0.8936,0.9703,0.7514
0.8814,0.9667,0.7622
0.8686,0.963,0.7688
0.8548,0.9591,0.7641
