pressure_time;pressure_radius;pressure_amplitude;young;density;strength;length;diameter;is_broken
2.773367;3.391611;149.928999;87.291456;1298.509651;3.519952;80.000000;0.100000;1
6.330264;0.535836;174.795157;98.008512;1335.385671;4.024667;80.000000;0.100000;1
4.594164;1.899624;173.876306;105.314447;1582.314049;4.592994;80.000000;0.100000;1
9.629343;0.576899;120.264132;103.963954;1314.457490;3.069334;80.000000;0.100000;1
6.656165;0.712931;119.413618;135.739905;1545.788821;3.495817;80.000000;0.100000;1
7.517939;1.932312;126.622960;156.077189;1344.895988;2.595401;80.000000;0.100000;1
4.973220;4.758209;139.492523;87.132571;1245.694819;2.560233;80.000000;0.100000;1
1.824490;1.978359;158.892115;156.478500;1433.750988;2.456427;80.000000;0.100000;1
3.150078;3.663694;150.543184;175.698732;1552.811408;3.651606;80.000000;0.100000;1
8.609882;1.931134;117.670238;149.878576;1452.716616;4.502856;80.000000;0.100000;1
6.718112;0.445386;109.371794;138.750297;1212.038064;5.563775;80.000000;0.100000;1
8.847290;3.998371;156.552951;105.416648;1222.622826;3.140149;80.000000;0.100000;1
5.145291;3.760602;136.595910;87.599012;1360.591481;5.648373;80.000000;0.100000;1
4.597780;0.763583;191.663824;110.739822;1475.614680;5.399146;80.000000;0.100000;1
9.048505;3.742349;159.130419;129.122262;1227.844279;3.976139;80.000000;0.100000;1
9.872644;2.228024;107.928794;118.058159;1303.839123;4.804452;80.000000;0.100000;1
7.205861;4.554835;122.728627;108.567509;1258.154346;3.173053;80.000000;0.100000;1
1.466344;4.222342;185.808879;150.823757;1579.135681;3.685978;80.000000;0.100000;1
6.873827;0.367670;104.987942;150.653542;1562.466040;5.539881;80.000000;0.100000;1
7.562575;3.604951;195.906965;127.226573;1595.285554;5.287797;80.000000;0.100000;1
7.532654;2.451356;134.031665;137.859875;1403.912853;3.013863;80.000000;0.100000;1
9.961109;2.238957;124.140805;152.638311;1319.013064;4.396935;80.000000;0.100000;1
6.132655;1.910379;135.587844;125.346554;1464.065664;5.998081;80.000000;0.100000;1
4.076700;4.499914;113.162542;83.465653;1332.845114;2.112869;80.000000;0.100000;1
4.070806;2.267225;115.325203;144.987547;1256.674176;4.944875;80.000000;0.100000;1
5.412825;0.969141;133.741866;153.953055;1450.686742;3.355047;80.000000;0.100000;1
5.316498;3.788001;193.101656;179.832412;1355.355137;5.763973;80.000000;0.100000;1
6.206197;4.404185;199.353157;153.482011;1540.782620;3.422644;80.000000;0.100000;1
3.904640;2.327212;111.179107;151.759629;1285.405783;5.486911;80.000000;0.100000;1
1.422048;4.882372;169.515781;115.531061;1488.426169;3.008279;80.000000;0.100000;1
7.247959;1.329483;163.751606;87.682516;1452.358820;5.379073;80.000000;0.100000;1
1.460695;4.191776;138.375355;80.021402;1251.340204;4.775790;80.000000;0.100000;1
2.725445;0.425594;157.241657;98.934371;1595.313695;5.186501;80.000000;0.100000;1
7.195647;3.573211;185.784165;147.622410;1400.050481;2.678321;80.000000;0.100000;1
4.345139;2.900192;102.561039;174.722108;1517.866785;3.290813;80.000000;0.100000;1
7.215921;4.920648;172.200924;82.224067;1329.131955;2.980106;80.000000;0.100000;1
4.059804;2.948355;133.546892;177.191779;1290.460872;5.122147;80.000000;0.100000;1
4.937206;3.139773;143.086726;106.025420;1499.261022;2.268326;80.000000;0.100000;1
6.141468;3.279528;122.727533;110.528683;1565.345235;3.516668;80.000000;0.100000;1
1.160518;4.208480;130.979352;146.375562;1431.801516;2.963543;80.000000;0.100000;1
9.013804;0.188465;157.569018;97.812278;1416.705592;5.628980;80.000000;0.100000;1
2.707065;2.148136;172.088563;166.803914;1200.923016;3.827725;80.000000;0.100000;1
2.664055;0.138546;170.488021;178.191153;1327.267916;4.924813;80.000000;0.100000;1
1.779065;4.891013;103.178218;113.890649;1217.873300;4.968410;80.000000;0.100000;1
1.451657;3.419481;108.121383;150.354993;1251.495516;3.738951;80.000000;0.100000;0
1.236522;0.454294;120.990086;86.521070;1267.036621;2.525834;80.000000;0.100000;1
1.984514;3.349793;152.590531;123.321770;1265.554374;3.231871;80.000000;0.100000;1
4.308294;3.494042;128.540102;110.248131;1307.217242;3.938517;80.000000;0.100000;1
6.772332;0.875384;192.852815;167.260846;1455.960054;2.090235;80.000000;0.100000;1
8.740092;0.137554;123.687740;158.248367;1291.719312;5.621085;80.000000;0.100000;1
7.864075;1.560033;139.545639;169.619848;1400.315668;4.015441;80.000000;0.100000;1
3.393311;3.405858;188.722457;169.015516;1439.970548;2.201205;80.000000;0.100000;1
4.572822;1.021806;103.194707;125.810582;1541.138119;2.090189;80.000000;0.100000;1
3.323977;2.079873;127.721859;83.759075;1332.933447;5.809293;80.000000;0.100000;1
7.487180;1.003810;126.779021;89.258769;1203.885821;2.227997;80.000000;0.100000;1
8.114021;0.985420;139.431444;122.334476;1588.588107;5.175861;80.000000;0.100000;1
4.463117;4.311372;112.688652;107.509121;1330.870314;5.292904;80.000000;0.100000;1
3.909790;1.514060;100.049927;85.189174;1244.278983;3.710790;80.000000;0.100000;1
2.011536;2.702715;107.733350;143.929990;1511.257887;2.115823;80.000000;0.100000;1
3.720289;0.160262;141.493545;104.571608;1589.727984;3.067575;80.000000;0.100000;1
4.997347;0.274128;121.307852;93.177816;1206.827910;4.473116;80.000000;0.100000;1
2.170668;0.478119;165.422382;97.460674;1524.591191;3.970098;80.000000;0.100000;1
7.351677;4.451134;140.678939;116.996615;1555.925366;3.924438;80.000000;0.100000;1
5.213501;1.780138;144.993178;110.730495;1447.267519;5.118520;80.000000;0.100000;1
1.946758;1.785430;168.114667;168.141933;1412.114041;4.347599;80.000000;0.100000;1
1.534743;3.615853;175.392419;173.967106;1550.388355;5.152043;80.000000;0.100000;1
9.681882;4.538581;190.121256;86.949207;1218.240852;5.462906;80.000000;0.100000;1
1.265875;2.680695;193.807802;172.277118;1441.456976;3.302025;80.000000;0.100000;1
6.483777;0.365851;134.951504;81.026904;1341.501338;4.644548;80.000000;0.100000;1
5.034114;3.108590;156.060909;114.438897;1377.843997;5.577314;80.000000;0.100000;1
2.559186;3.634917;184.280496;91.989128;1262.504720;5.113775;80.000000;0.100000;1
3.880643;3.200297;167.828349;141.861602;1490.712565;3.741560;80.000000;0.100000;1
1.458307;2.163870;196.068688;101.772680;1257.952162;4.381577;80.000000;0.100000;1
2.410167;3.473565;181.510264;124.938946;1457.265949;4.455797;80.000000;0.100000;1
5.918537;3.156260;157.583474;177.187206;1216.800371;3.665422;80.000000;0.100000;1
4.943637;4.417547;185.905951;83.099567;1237.732150;4.129772;80.000000;0.100000;1
6.110293;0.901073;126.654601;114.741610;1591.620290;5.015085;80.000000;0.100000;1
7.084544;3.151955;167.516223;114.283048;1282.048963;2.825488;80.000000;0.100000;1
2.852942;4.761894;111.510899;159.332115;1528.542241;5.791300;80.000000;0.100000;1
1.569858;1.173009;131.172189;155.556985;1570.393369;3.641500;80.000000;0.100000;1
3.742524;3.000083;181.049478;89.624134;1555.253415;2.346000;80.000000;0.100000;1
8.810442;1.504875;106.922011;149.160647;1334.391901;2.948369;80.000000;0.100000;1
5.015151;1.588475;180.411663;133.500305;1458.242676;3.229085;80.000000;0.100000;1
9.912821;2.055489;185.486101;147.110590;1334.687304;2.123810;80.000000;0.100000;1
5.293192;3.172834;120.274019;170.510155;1284.151918;3.951823;80.000000;0.100000;1
5.971034;0.923721;188.789644;128.792145;1437.210035;3.387029;80.000000;0.100000;1
7.646579;2.201183;121.966400;89.830362;1442.880204;4.451137;80.000000;0.100000;1
3.487823;4.001960;106.473177;101.481794;1512.584914;5.640858;80.000000;0.100000;1
7.628506;2.209411;100.996971;101.863031;1347.796068;4.205401;80.000000;0.100000;1
2.134767;3.825127;144.712943;130.576539;1236.665814;3.401651;80.000000;0.100000;1
6.804776;1.569663;148.341118;144.955595;1519.749673;5.966588;80.000000;0.100000;1
8.838342;4.990190;149.846310;117.881604;1546.752941;2.429189;80.000000;0.100000;1
6.168596;0.354271;125.543929;170.437780;1501.367341;2.885637;80.000000;0.100000;1
2.745899;0.911423;178.450678;91.877789;1263.626332;5.928557;80.000000;0.100000;1
4.167067;4.838195;127.477384;113.816736;1359.153970;2.802702;80.000000;0.100000;1
7.328290;1.162969;139.215708;123.993197;1559.846828;3.229875;80.000000;0.100000;1
4.095586;4.493841;130.143467;179.694236;1345.038163;5.383561;80.000000;0.100000;1
6.320578;4.102674;175.864911;151.381892;1496.730880;5.564628;80.000000;0.100000;1
8.257592;1.169976;157.601728;155.380829;1533.216539;4.913444;80.000000;0.100000;1
5.635846;2.745927;179.176298;85.410496;1500.894455;4.847213;80.000000;0.100000;1
5.412887;1.299778;183.127373;177.102868;1426.161955;2.178130;80.000000;0.100000;1
8.399359;2.409778;137.369333;97.335972;1514.509204;4.745125;80.000000;0.100000;1
9.128307;3.877714;199.072388;93.984106;1521.382973;3.801377;80.000000;0.100000;1
9.634403;1.855646;125.614706;99.009367;1421.522235;4.766359;80.000000;0.100000;1
2.153782;3.119400;107.627954;126.496505;1364.004300;3.579280;80.000000;0.100000;1
6.632148;1.748179;159.361177;132.044278;1534.170546;2.748869;80.000000;0.100000;1
9.573258;3.259830;137.199267;112.471925;1537.651902;3.318527;80.000000;0.100000;1
5.794843;1.464233;103.641792;99.365318;1593.586887;4.451470;80.000000;0.100000;1
6.827505;3.974592;172.404729;164.985318;1305.948989;2.533338;80.000000;0.100000;1
6.407391;1.764630;180.563563;142.358701;1468.562725;4.830123;80.000000;0.100000;1
7.805187;0.346777;102.181108;139.377143;1301.994852;4.326909;80.000000;0.100000;1
9.293715;4.797038;191.338647;143.738331;1325.893622;3.228031;80.000000;0.100000;1
8.705993;2.650701;151.857535;89.237661;1499.309126;2.834056;80.000000;0.100000;1
8.123705;1.354659;103.714270;87.287005;1220.215817;4.760306;80.000000;0.100000;1
4.091354;1.085604;177.995723;107.435662;1504.498721;5.134693;80.000000;0.100000;1
9.073653;3.519543;152.650223;121.836726;1384.097670;3.976329;80.000000;0.100000;1
4.880959;1.209901;198.330862;164.488712;1594.607859;3.041659;80.000000;0.100000;1
1.176799;0.683034;115.762809;165.204482;1229.880565;5.461965;80.000000;0.100000;0
8.652081;3.415284;147.636265;140.617702;1336.259675;5.279788;80.000000;0.100000;1
3.008215;1.965959;119.666847;92.235809;1234.671665;5.413690;80.000000;0.100000;1
5.761383;4.316397;107.093566;153.205552;1548.903777;4.829911;80.000000;0.100000;1
9.827573;1.696310;171.386856;113.858263;1238.138589;2.922134;80.000000;0.100000;1
3.537923;4.189149;177.207361;170.700566;1542.546727;5.605631;80.000000;0.100000;1
1.408297;1.258812;139.182504;88.505068;1318.759621;2.376176;80.000000;0.100000;1
7.683070;4.481520;158.386720;149.147427;1254.369184;2.146893;80.000000;0.100000;1
5.232450;1.653542;165.209908;149.902745;1447.907113;3.824055;80.000000;0.100000;1
9.025081;0.702805;146.261132;101.219329;1533.633264;5.681002;80.000000;0.100000;1
2.302944;2.169158;122.037768;111.978260;1288.240976;5.727476;80.000000;0.100000;1
4.535253;1.188055;166.069903;145.948581;1281.385832;2.709045;80.000000;0.100000;1
3.490320;4.445033;165.252012;163.452208;1289.985812;4.637522;80.000000;0.100000;1
8.450944;1.003078;123.977520;121.713185;1351.051189;5.588622;80.000000;0.100000;1
7.214953;2.404226;137.944278;160.948062;1434.863833;2.897650;80.000000;0.100000;1
7.609509;2.751365;132.527147;148.212254;1506.043366;3.775687;80.000000;0.100000;1
5.115549;4.721949;128.125016;111.763568;1545.827344;3.388537;80.000000;0.100000;1
4.446002;1.285672;157.440486;81.934144;1357.164650;3.811758;80.000000;0.100000;1
3.581742;3.172491;199.383574;94.210063;1430.233712;2.286805;80.000000;0.100000;1
6.614772;3.183206;158.844709;156.880605;1267.960336;2.078969;80.000000;0.100000;1
4.647372;2.523187;117.682337;146.804511;1580.885895;2.518652;80.000000;0.100000;1
3.075982;3.465949;118.603761;158.475207;1497.866412;5.789414;80.000000;0.100000;1
8.158255;3.579210;153.679353;140.015295;1367.062768;3.453282;80.000000;0.100000;1
2.752162;2.179281;115.518153;133.039867;1335.382092;2.146271;80.000000;0.100000;1
2.865306;3.758153;181.745941;96.481272;1488.662747;4.492505;80.000000;0.100000;1
8.721569;3.971722;155.023582;148.020004;1345.069546;4.174265;80.000000;0.100000;1
2.718234;2.187216;153.540957;111.290741;1590.922014;2.293570;80.000000;0.100000;1
8.261352;0.200947;160.668772;111.559865;1337.730030;5.765838;80.000000;0.100000;1
4.846954;1.838103;115.889588;97.782047;1597.059498;3.714929;80.000000;0.100000;1
8.583111;3.421135;196.312832;144.965638;1487.274598;5.576113;80.000000;0.100000;1
8.139949;1.886856;143.886446;81.266745;1579.801442;4.690046;80.000000;0.100000;1
2.201464;0.871436;115.401776;162.215373;1382.975773;2.790578;80.000000;0.100000;1
3.950642;1.398225;197.048045;110.467859;1355.075565;5.610095;80.000000;0.100000;1
7.584984;2.237868;197.923815;84.968191;1543.159367;4.600703;80.000000;0.100000;1
9.372443;4.113664;198.529783;171.442158;1587.985085;5.428224;80.000000;0.100000;1
7.385630;0.510828;121.378200;173.077617;1281.116642;4.927316;80.000000;0.100000;1
4.205975;4.147606;169.972713;160.103211;1320.791804;3.742353;80.000000;0.100000;1
9.278147;4.610468;142.222487;101.038573;1481.308568;5.509994;80.000000;0.100000;1
7.880899;3.893487;198.498180;162.268066;1564.025418;2.155933;80.000000;0.100000;1
7.561459;3.289914;160.535324;155.319977;1258.293795;4.436584;80.000000;0.100000;1
8.279644;1.099586;160.497081;137.802382;1375.584752;4.912219;80.000000;0.100000;1
3.405582;0.874722;102.377580;89.625239;1373.046957;3.765801;80.000000;0.100000;1
4.022087;0.426854;143.623021;93.395910;1439.310120;4.299820;80.000000;0.100000;1
1.584957;0.820099;125.348140;131.126056;1519.067705;2.342494;80.000000;0.100000;1
1.188453;1.028348;192.910203;138.379120;1256.194977;5.696648;80.000000;0.100000;1
7.586249;4.569879;110.453472;160.314494;1267.870288;2.184523;80.000000;0.100000;1
4.560028;4.698011;164.118559;108.264051;1562.516301;2.984412;80.000000;0.100000;1
5.101867;2.925562;137.152998;123.305564;1417.759438;2.614383;80.000000;0.100000;1
5.459022;1.254616;130.503928;146.732791;1521.049475;2.380935;80.000000;0.100000;1
2.503333;0.834756;169.390595;162.975936;1347.442656;4.019801;80.000000;0.100000;1
9.872246;1.543455;111.309031;82.105881;1236.316840;5.292746;80.000000;0.100000;1
8.243673;0.222643;142.312674;146.138368;1467.339371;3.555249;80.000000;0.100000;1
1.407668;4.891794;101.440679;163.077816;1206.117446;5.121951;80.000000;0.100000;0
9.383439;1.137244;150.986206;153.210590;1283.037513;2.513001;80.000000;0.100000;1
1.830087;2.679597;186.217176;107.067108;1247.984420;2.456190;80.000000;0.100000;1
7.263345;4.678536;131.172444;107.273015;1514.816113;4.679500;80.000000;0.100000;1
1.526381;4.651117;163.878503;93.340745;1442.947878;5.933620;80.000000;0.100000;1
6.877672;2.270280;192.058110;151.181513;1232.246413;2.168428;80.000000;0.100000;1
1.258145;1.345237;148.441409;154.182216;1529.376717;3.717211;80.000000;0.100000;1
3.485227;2.033436;127.497898;124.597153;1481.267820;4.440274;80.000000;0.100000;1
8.683302;3.947541;192.522495;178.472096;1224.494919;4.833852;80.000000;0.100000;1
2.206816;4.717221;185.854907;177.451142;1288.724388;5.282678;80.000000;0.100000;1
9.493718;3.076262;162.802998;125.668008;1315.841996;5.887183;80.000000;0.100000;1
9.195747;2.985905;130.523503;121.815067;1260.919418;2.503924;80.000000;0.100000;1
9.668863;2.126697;138.406536;147.090034;1450.903480;2.783343;80.000000;0.100000;1
7.000703;1.085378;141.149603;97.201137;1248.847562;4.741088;80.000000;0.100000;1
2.651704;1.457899;177.728685;114.309182;1436.565162;4.272848;80.000000;0.100000;1
7.602044;1.793368;146.251404;118.733730;1475.919617;4.218697;80.000000;0.100000;1
1.898693;0.390581;125.247430;132.864603;1548.561870;3.860370;80.000000;0.100000;1
2.474198;2.340296;176.548397;121.090499;1262.254847;2.974730;80.000000;0.100000;1
6.571059;3.053786;143.270616;140.462431;1224.003100;3.426819;80.000000;0.100000;1
8.531008;3.505138;158.135210;135.029538;1536.142278;5.077773;80.000000;0.100000;1
4.197569;1.935245;137.790994;143.941151;1297.864951;5.891407;80.000000;0.100000;1
6.103313;2.161887;177.763033;97.279010;1281.675874;3.644334;80.000000;0.100000;1
9.524637;0.946168;191.476734;133.625994;1368.725732;2.776508;80.000000;0.100000;1
3.767748;4.693141;199.166684;130.944355;1453.533611;5.249447;80.000000;0.100000;1
7.282185;4.590384;115.129843;143.297520;1471.870945;4.384618;80.000000;0.100000;1
3.051975;4.938886;173.660601;112.617920;1524.504726;5.836003;80.000000;0.100000;1
8.302646;4.292123;105.740673;149.085150;1309.111365;3.243365;80.000000;0.100000;1
1.039588;3.860875;145.512604;101.876668;1593.959209;2.690821;80.000000;0.100000;1
8.773799;1.341338;131.892342;109.974027;1491.791286;4.283954;80.000000;0.100000;1
3.705859;0.336086;130.795721;105.618496;1543.195257;5.039072;80.000000;0.100000;1
3.786951;0.410164;102.891857;175.037217;1245.308984;5.360084;80.000000;0.100000;0
4.996263;3.132111;146.472902;156.543627;1205.212112;4.415799;80.000000;0.100000;1
7.473220;2.826347;188.231851;117.757193;1290.170043;2.144285;80.000000;0.100000;1
2.363274;2.092961;129.441899;149.304931;1584.658828;3.504783;80.000000;0.100000;1
8.694414;1.945809;189.510648;129.644836;1514.025202;4.539622;80.000000;0.100000;1
7.597616;2.473282;124.220515;113.505429;1449.379974;4.348383;80.000000;0.100000;1
8.998713;1.831845;121.023315;112.218509;1530.861227;2.760148;80.000000;0.100000;1
3.448598;4.425346;198.458883;136.793173;1599.691023;3.524914;80.000000;0.100000;1
5.280167;1.866325;148.887565;112.818750;1505.967749;2.803806;80.000000;0.100000;1
7.487641;3.256527;135.682359;178.490806;1416.360781;5.051555;80.000000;0.100000;1
4.871206;2.071525;179.242650;168.577423;1334.889094;2.889223;80.000000;0.100000;1
2.531165;1.174605;197.330844;178.770546;1581.843672;3.222217;80.000000;0.100000;1
6.113862;2.772104;142.192444;102.074471;1583.547175;5.217669;80.000000;0.100000;1
9.806624;1.560881;135.216667;120.897994;1463.659409;3.934113;80.000000;0.100000;1
5.713134;2.404205;118.528322;168.842870;1398.998955;4.366234;80.000000;0.100000;1
4.668909;4.706195;132.536548;178.469596;1396.689019;5.962502;80.000000;0.100000;1
8.800140;3.725889;138.799226;140.111271;1235.879153;2.083533;80.000000;0.100000;1
9.156530;2.576120;172.997563;104.159186;1394.899190;5.017244;80.000000;0.100000;1
5.126542;2.696362;193.384856;160.737147;1422.646701;4.428982;80.000000;0.100000;1
4.614942;4.380547;125.534768;106.398484;1413.644556;4.258165;80.000000;0.100000;1
4.627443;0.421930;159.467725;103.138082;1282.008763;4.326787;80.000000;0.100000;1
4.994700;2.625942;198.047907;157.151392;1439.884072;3.595826;80.000000;0.100000;1
8.664736;1.043340;128.103126;122.073179;1220.779632;3.664146;80.000000;0.100000;1
8.665655;0.354099;101.758340;165.891525;1568.095298;2.314443;80.000000;0.100000;1
7.900570;4.606319;100.810384;140.524531;1472.090672;5.658398;80.000000;0.100000;1
9.087477;4.745749;183.376500;98.784361;1472.235318;4.406518;80.000000;0.100000;1
1.272746;0.360776;112.534734;148.768588;1554.058564;5.571442;80.000000;0.100000;0
5.559319;1.574013;173.853408;100.560461;1570.271800;2.781795;80.000000;0.100000;1
4.649030;2.634423;165.520878;111.688377;1241.657788;4.316241;80.000000;0.100000;1
1.758587;1.386809;144.379014;138.135763;1200.436354;5.732324;80.000000;0.100000;1
2.947014;0.856666;137.998850;91.661237;1584.856805;5.890928;80.000000;0.100000;1
2.916527;1.393257;156.915529;93.781886;1330.594662;4.039725;80.000000;0.100000;1
5.404519;2.366542;180.498763;153.057742;1522.886407;2.431941;80.000000;0.100000;1
2.542122;4.338216;125.128747;117.763419;1439.260703;3.917414;80.000000;0.100000;1
7.525071;4.337610;157.839470;86.134435;1591.834535;2.529758;80.000000;0.100000;1
5.920264;0.961335;128.031710;85.562969;1415.687201;4.175912;80.000000;0.100000;1
8.820986;0.595631;129.289786;103.617140;1519.031177;5.437527;80.000000;0.100000;1
5.201763;3.004879;173.267842;147.934070;1211.913429;4.214721;80.000000;0.100000;1
8.506028;4.272210;123.970062;148.196947;1428.583612;2.977441;80.000000;0.100000;1
6.910378;4.473263;171.284546;102.398089;1340.296452;2.817752;80.000000;0.100000;1
2.166753;3.716545;130.730432;165.143749;1228.724583;3.068507;80.000000;0.100000;1
2.766156;4.979996;198.329494;92.868296;1491.907015;5.526817;80.000000;0.100000;1
6.976749;4.707335;145.106078;178.056221;1314.086709;3.822998;80.000000;0.100000;1
9.471688;3.403244;198.474593;124.512338;1275.188710;3.667746;80.000000;0.100000;1
2.451011;4.784234;133.964318;175.240703;1439.205084;4.827371;80.000000;0.100000;1
1.855792;1.102928;172.942325;111.640407;1462.749494;3.586947;80.000000;0.100000;1
4.617965;4.114471;115.079889;129.642970;1446.317417;4.170334;80.000000;0.100000;1
1.547727;2.088877;119.844295;84.438621;1283.672068;3.525113;80.000000;0.100000;1
8.381234;3.312006;108.321138;98.954535;1494.226268;4.272843;80.000000;0.100000;1
8.992202;2.669333;177.360688;108.758751;1295.947751;5.805065;80.000000;0.100000;1
8.868538;0.331756;175.900210;138.113142;1355.744562;3.718716;80.000000;0.100000;1
2.517837;1.271634;156.105706;167.722246;1269.685376;2.171811;80.000000;0.100000;1
1.746005;4.464814;189.546750;176.475106;1361.139345;5.631255;80.000000;0.100000;1
2.295445;0.518334;134.284256;120.201467;1206.433974;5.812900;80.000000;0.100000;1
9.886044;2.386063;114.110885;81.094459;1322.829458;5.142036;80.000000;0.100000;1
9.304742;3.124720;104.927245;103.317079;1463.268918;2.533149;80.000000;0.100000;1
7.524395;3.817592;144.338140;142.887884;1446.585907;3.299684;80.000000;0.100000;1
7.737109;0.394100;162.052872;120.169349;1202.729685;2.254021;80.000000;0.100000;1
9.115876;4.552684;108.840981;82.229195;1224.613153;5.044380;80.000000;0.100000;1
4.742437;1.860798;151.929268;102.147417;1361.280783;4.473403;80.000000;0.100000;1
6.176883;0.766277;143.063134;86.051924;1204.064412;2.927718;80.000000;0.100000;1
1.305680;1.727478;170.841819;166.387001;1438.675561;2.738158;80.000000;0.100000;1
1.076461;1.605930;134.243212;83.546206;1259.427998;2.390288;80.000000;0.100000;1
4.272681;2.167409;121.926003;102.768000;1525.287524;4.919815;80.000000;0.100000;1
4.809542;0.666867;193.267057;108.864583;1413.161275;2.314510;80.000000;0.100000;1
4.037636;2.320534;186.467500;86.179321;1491.136492;3.493326;80.000000;0.100000;1
3.938301;2.714986;138.033416;174.502517;1258.218531;5.860139;80.000000;0.100000;1
4.831204;0.498516;104.639475;116.963459;1493.478095;3.783135;80.000000;0.100000;1
4.240556;3.838793;130.250689;140.321589;1280.333998;3.377703;80.000000;0.100000;1
9.106071;3.791607;192.987844;98.332820;1508.499583;3.762558;80.000000;0.100000;1
8.106203;3.151750;147.106426;144.089368;1265.099571;3.854941;80.000000;0.100000;1
8.454824;2.809758;133.898795;159.789213;1521.402324;5.648753;80.000000;0.100000;1
5.209271;1.733559;192.217121;122.924163;1271.471371;5.396022;80.000000;0.100000;1
