pressure_time;pressure_radius;pressure_amplitude;young;density;strength;length;diameter;is_broken
8.020471;1.963731;9.395965;137.217728;1307.086266;2.470253;80.000000;0.100000;0
8.680272;0.632609;1.903513;159.205534;1571.088068;3.484095;80.000000;0.100000;0
1.623559;0.109146;1.507792;89.356087;1582.841304;3.664808;80.000000;0.100000;0
6.337936;0.166686;6.612558;148.107948;1388.255599;5.582085;80.000000;0.100000;0
2.823962;0.622836;7.112639;112.740309;1356.513737;4.876233;80.000000;0.100000;0
8.253684;1.762387;6.666287;99.318135;1513.352142;3.542989;80.000000;0.100000;0
9.193729;1.535255;7.098703;171.912306;1354.757746;4.432257;80.000000;0.100000;0
3.899363;0.117840;8.870094;121.883890;1513.456839;2.069424;80.000000;0.100000;0
1.987575;1.193447;3.101244;173.666853;1537.203589;5.940627;80.000000;0.100000;0
8.044919;2.368002;3.980767;177.333458;1300.008744;4.091171;80.000000;0.100000;0
9.689908;0.741320;4.815628;144.949680;1359.818781;3.925623;80.000000;0.100000;0
9.591153;0.232440;8.014391;119.006334;1584.349058;4.666580;80.000000;0.100000;0
1.946237;2.283535;2.563963;137.917247;1471.951830;2.450254;80.000000;0.100000;0
2.659122;1.184048;3.250852;139.097012;1248.689947;3.972386;80.000000;0.100000;0
9.295630;0.375711;7.783034;174.478500;1525.641817;2.978270;80.000000;0.100000;0
7.808234;1.911106;5.888658;163.880902;1565.385843;5.500397;80.000000;0.100000;0
4.248410;1.886054;8.034402;112.375795;1296.856379;4.735078;80.000000;0.100000;0
9.285958;1.323031;7.575719;87.645278;1417.490147;3.430182;80.000000;0.100000;0
2.207577;0.832332;2.281526;114.298505;1248.200005;2.786528;80.000000;0.100000;0
6.813497;1.110733;9.994345;113.826856;1513.732339;5.667524;80.000000;0.100000;0
6.254920;1.738209;5.426674;130.337581;1351.340372;2.197554;80.000000;0.100000;0
7.125870;2.382934;2.730041;99.318968;1516.339470;5.410581;80.000000;0.100000;0
6.140521;2.079634;6.723843;108.470385;1445.225233;2.915054;80.000000;0.100000;0
5.354102;0.523988;3.205969;141.300027;1465.042422;5.105831;80.000000;0.100000;0
7.776012;0.429554;8.832927;152.231030;1329.463779;5.965223;80.000000;0.100000;0
8.035931;0.210320;2.188464;153.404794;1474.651672;3.741228;80.000000;0.100000;0
4.971743;1.952598;4.904251;106.403485;1588.437477;4.821395;80.000000;0.100000;0
9.960524;1.890162;5.702453;151.352626;1354.425590;4.248332;80.000000;0.100000;0
5.763146;0.842862;2.056693;178.989598;1405.564619;4.264042;80.000000;0.100000;0
5.326158;1.609168;6.861603;87.258504;1351.079742;2.382441;80.000000;0.100000;0
9.568694;2.224124;9.908527;161.290000;1468.146875;4.241133;80.000000;0.100000;0
2.410782;0.448047;9.727312;94.796783;1586.597721;4.282139;80.000000;0.100000;0
6.544527;0.811308;9.824940;143.902279;1548.631009;2.038931;80.000000;0.100000;0
8.011481;1.212395;1.241937;94.855512;1517.323360;3.649783;80.000000;0.100000;0
3.875128;0.671665;6.025563;89.998795;1440.884127;3.083443;80.000000;0.100000;0
3.978887;1.596714;5.683665;168.138190;1585.431738;3.341813;80.000000;0.100000;0
9.916978;0.277866;3.232657;107.110933;1510.326253;2.187503;80.000000;0.100000;0
8.168229;0.961848;4.516705;118.066640;1311.165278;2.758959;80.000000;0.100000;0
3.095949;0.618558;4.995849;152.850254;1325.130630;5.878516;80.000000;0.100000;0
2.173932;1.773877;9.438080;112.981103;1509.269955;4.303895;80.000000;0.100000;0
3.734937;2.036698;8.415969;133.345058;1349.303201;4.790746;80.000000;0.100000;0
4.978141;1.693915;1.999968;149.825666;1562.557044;5.690655;80.000000;0.100000;0
1.951066;0.109811;7.105370;90.247631;1479.947382;4.925298;80.000000;0.100000;0
6.798626;0.254078;5.467680;110.098939;1487.168603;5.640519;80.000000;0.100000;0
8.589949;0.738584;2.240006;155.023196;1248.885091;3.002636;80.000000;0.100000;0
7.127445;1.385496;8.956777;112.182628;1591.050497;3.471430;80.000000;0.100000;0
1.770742;2.111775;6.859894;119.878686;1419.224126;2.628263;80.000000;0.100000;0
9.813598;1.855553;1.261396;107.134564;1488.512510;5.751981;80.000000;0.100000;0
3.233188;0.939237;7.076241;121.652617;1557.734035;5.558449;80.000000;0.100000;0
7.844137;1.514353;7.400945;177.123521;1574.650405;2.595254;80.000000;0.100000;0
4.942009;0.870477;9.877090;167.069884;1217.288166;2.552102;80.000000;0.100000;0
5.736998;1.125927;6.197674;126.543538;1424.769539;2.291695;80.000000;0.100000;0
4.687387;0.604916;2.023541;83.707705;1572.923047;2.485008;80.000000;0.100000;0
7.476032;1.757421;7.268380;123.560603;1523.942501;3.488936;80.000000;0.100000;0
8.561575;1.918076;8.083182;166.245360;1575.499842;4.146594;80.000000;0.100000;0
1.404523;0.493044;2.529384;80.450936;1598.994714;4.645602;80.000000;0.100000;0
1.120418;2.023439;5.457018;97.682010;1532.130956;3.804243;80.000000;0.100000;0
2.341589;1.175747;1.828150;135.875294;1219.813613;2.965832;80.000000;0.100000;0
7.692004;2.286218;9.812842;156.814491;1456.112060;2.917284;80.000000;0.100000;0
9.960627;1.328368;4.442233;92.792876;1294.110697;3.492465;80.000000;0.100000;0
9.867216;1.883082;5.411608;98.029351;1233.572998;3.441804;80.000000;0.100000;0
6.826497;1.062555;4.878628;158.264242;1283.816412;3.951428;80.000000;0.100000;0
6.818731;2.466782;7.605574;152.467890;1354.377445;3.463626;80.000000;0.100000;0
3.403427;2.405906;7.211261;118.325937;1320.315055;5.722791;80.000000;0.100000;0
5.014758;1.841963;7.102255;170.927273;1227.838812;4.394928;80.000000;0.100000;0
6.193774;2.422951;9.652759;144.264416;1365.770848;5.102006;80.000000;0.100000;0
1.026512;2.396950;8.688049;169.836084;1234.191618;3.946530;80.000000;0.100000;0
1.581914;2.130511;4.855233;115.604591;1441.293206;5.055143;80.000000;0.100000;0
1.249222;2.456690;1.044407;140.985331;1533.059923;4.363517;80.000000;0.100000;0
1.400174;1.413372;7.218133;144.800521;1544.762693;2.726894;80.000000;0.100000;0
5.666426;0.528912;2.620366;81.596162;1375.276267;4.611642;80.000000;0.100000;0
8.245998;1.880196;8.100215;146.483944;1221.888361;5.327342;80.000000;0.100000;0
1.014924;2.332715;3.939471;111.888980;1257.419466;4.154900;80.000000;0.100000;0
3.339198;0.308171;2.062755;128.255691;1391.793450;3.696153;80.000000;0.100000;0
5.241944;0.541300;1.794501;150.432445;1499.379987;5.815248;80.000000;0.100000;0
5.884825;0.580107;7.319850;125.521963;1469.128521;2.853355;80.000000;0.100000;0
2.677577;1.934609;9.496245;174.836171;1502.680058;5.540279;80.000000;0.100000;0
1.089748;0.534531;8.835859;112.359746;1475.146389;2.956622;80.000000;0.100000;0
7.553496;2.219151;8.280451;96.677323;1217.396199;5.769949;80.000000;0.100000;0
6.076263;2.069516;3.854400;120.636336;1256.073456;2.804548;80.000000;0.100000;0
6.137703;1.922749;5.224073;113.199071;1334.482421;3.868273;80.000000;0.100000;0
5.179694;1.267918;3.009766;128.604240;1285.565203;2.097595;80.000000;0.100000;0
5.158268;1.906501;7.021271;147.114923;1246.373216;3.972377;80.000000;0.100000;0
2.585301;0.325413;5.822238;98.905639;1205.929845;3.046986;80.000000;0.100000;0
8.842190;1.753319;6.218071;94.118851;1237.641066;2.514591;80.000000;0.100000;0
5.364719;1.966635;1.384905;81.077513;1332.585220;5.305180;80.000000;0.100000;0
3.708423;0.412722;7.833799;120.523971;1351.352792;2.186829;80.000000;0.100000;0
9.601881;1.268376;5.222791;93.877424;1239.346875;4.888537;80.000000;0.100000;0
2.914263;1.958924;4.986389;169.296170;1386.611870;5.506254;80.000000;0.100000;0
5.269102;1.778987;9.415767;81.654443;1405.245391;3.266151;80.000000;0.100000;0
2.887415;2.493216;8.630823;157.456109;1353.656554;3.718509;80.000000;0.100000;0
8.049720;2.263493;1.081943;168.265540;1404.154231;5.217603;80.000000;0.100000;0
5.660473;1.343922;9.421746;91.194958;1344.311130;4.769759;80.000000;0.100000;0
7.283281;2.084172;8.826701;85.821550;1424.684631;3.754118;80.000000;0.100000;0
1.194530;2.496386;3.192019;110.699328;1467.186116;5.022512;80.000000;0.100000;0
1.056198;2.097462;2.352184;127.260837;1374.273793;3.477408;80.000000;0.100000;0
1.697190;0.222609;8.094402;126.131407;1426.794931;5.440097;80.000000;0.100000;0
5.478630;1.259690;5.357639;160.381002;1294.888733;4.168818;80.000000;0.100000;0
7.481389;1.710741;7.024897;130.456173;1558.647988;5.047638;80.000000;0.100000;0
9.538050;1.410650;5.971842;114.172805;1526.743276;2.416048;80.000000;0.100000;0
6.125675;1.377613;8.444028;81.060294;1297.191463;4.943344;80.000000;0.100000;0
3.095647;1.372559;1.952863;89.340090;1222.283159;5.367594;80.000000;0.100000;0
9.336455;2.208166;2.590800;80.016319;1369.807574;4.881062;80.000000;0.100000;0
7.328089;2.484596;6.498348;91.693419;1201.590791;5.944400;80.000000;0.100000;0
1.814036;2.022546;7.784776;130.788269;1386.200456;4.899498;80.000000;0.100000;0
1.436598;2.276548;6.951218;157.889625;1373.959371;5.651206;80.000000;0.100000;0
8.971561;0.394836;4.462974;87.507080;1568.034553;3.284201;80.000000;0.100000;0
7.520724;2.106216;2.316928;165.058244;1344.122543;4.752891;80.000000;0.100000;0
6.310234;0.283722;9.205660;129.477801;1592.009971;2.732009;80.000000;0.100000;0
5.481271;0.118557;4.120907;172.201584;1554.922369;3.288490;80.000000;0.100000;0
3.686441;1.532022;5.466380;82.064456;1499.099572;2.626570;80.000000;0.100000;0
8.470136;1.127365;5.397253;127.453711;1573.329080;5.620368;80.000000;0.100000;0
5.678500;1.577218;9.821904;147.424284;1553.513116;2.165968;80.000000;0.100000;0
1.944752;1.093277;5.612706;99.403686;1289.080703;3.077835;80.000000;0.100000;0
3.066800;0.661661;9.421743;117.005235;1395.702177;5.494889;80.000000;0.100000;0
2.093086;0.932161;8.475541;123.646547;1432.754033;4.473257;80.000000;0.100000;0
8.841387;1.391584;2.062039;99.633514;1437.154631;5.353452;80.000000;0.100000;0
4.259738;1.952411;1.901126;127.342023;1321.256243;2.190177;80.000000;0.100000;0
7.310931;1.597951;2.470256;149.676807;1261.335644;2.132310;80.000000;0.100000;0
9.731630;0.670865;3.487105;87.254716;1428.965509;5.023632;80.000000;0.100000;0
7.983303;1.468722;3.970759;103.275285;1338.952965;3.615204;80.000000;0.100000;0
5.835607;2.062287;4.454574;153.721356;1404.334754;4.833162;80.000000;0.100000;0
4.976972;0.271031;6.596950;147.122231;1503.289443;3.787452;80.000000;0.100000;0
2.767747;1.292189;8.680356;108.906554;1580.799106;4.306066;80.000000;0.100000;0
8.066034;1.262940;5.082358;157.350555;1318.913266;2.608933;80.000000;0.100000;0
2.226340;1.964093;8.721829;178.594871;1319.059972;2.087033;80.000000;0.100000;0
8.636981;2.069372;7.432047;108.512208;1575.715087;3.570838;80.000000;0.100000;0
5.414389;0.792067;1.986283;104.454783;1395.808232;2.769836;80.000000;0.100000;0
2.467276;1.589755;3.585532;82.031749;1380.629404;2.109163;80.000000;0.100000;0
1.628575;0.512332;4.251813;102.436515;1520.632791;2.555221;80.000000;0.100000;0
6.308815;0.399739;1.156559;97.395185;1534.503215;3.456612;80.000000;0.100000;0
9.306919;0.282748;5.498088;163.839507;1457.115965;4.250303;80.000000;0.100000;0
4.373646;0.825059;1.397381;159.776696;1206.762379;4.394426;80.000000;0.100000;0
8.306978;1.355483;1.005076;164.332423;1267.246358;5.596630;80.000000;0.100000;0
2.042964;1.708716;1.479266;148.408338;1463.117872;4.753988;80.000000;0.100000;0
6.302295;2.442750;2.767049;112.313303;1265.255621;4.489686;80.000000;0.100000;0
1.138581;2.116509;2.787712;143.871032;1416.170230;5.588882;80.000000;0.100000;0
4.360683;0.974787;6.898480;137.566879;1293.466378;3.225609;80.000000;0.100000;0
1.394476;1.823364;8.417673;165.972105;1358.095000;4.822329;80.000000;0.100000;0
7.784485;0.223015;1.423359;150.234193;1251.597926;2.055452;80.000000;0.100000;0
8.098268;1.159309;5.118527;141.538446;1411.911771;5.052657;80.000000;0.100000;0
9.613427;1.966011;8.366308;123.545903;1404.026751;2.306165;80.000000;0.100000;0
6.118574;1.040199;5.141937;123.043291;1359.720831;4.308855;80.000000;0.100000;0
9.871398;1.358912;2.985379;118.880529;1538.168752;2.096931;80.000000;0.100000;0
1.459854;2.452965;7.928998;93.073010;1530.563422;2.533126;80.000000;0.100000;0
8.410861;1.560278;2.404294;123.653673;1536.051426;3.561280;80.000000;0.100000;0
8.416396;1.020457;3.674002;147.135676;1551.096065;4.841228;80.000000;0.100000;0
4.517988;1.205609;4.593176;130.565407;1406.077381;2.399354;80.000000;0.100000;0
6.156676;0.887882;7.081588;114.687162;1385.026142;2.611879;80.000000;0.100000;0
4.216572;2.492052;1.921769;175.220271;1273.047562;4.339012;80.000000;0.100000;0
9.112590;1.850301;2.746960;84.748225;1225.686533;4.944313;80.000000;0.100000;0
2.392143;2.323336;1.615787;160.652570;1246.064946;5.574856;80.000000;0.100000;0
1.312144;0.501790;7.070461;95.408815;1256.487241;5.016246;80.000000;0.100000;0
6.715832;1.918217;2.046529;99.844008;1515.200459;2.712259;80.000000;0.100000;0
6.093095;1.038439;9.325917;169.454257;1371.406274;4.446301;80.000000;0.100000;0
2.015122;1.410365;6.027767;149.438155;1384.090231;5.583828;80.000000;0.100000;0
5.397288;1.394652;2.588480;105.172429;1383.458588;4.768880;80.000000;0.100000;0
4.787135;2.244956;4.737770;158.740820;1287.868702;2.973958;80.000000;0.100000;0
5.225267;0.638493;7.222754;108.752767;1587.215910;2.983205;80.000000;0.100000;0
7.414704;1.593524;8.444565;144.185237;1330.144401;2.930625;80.000000;0.100000;0
6.078467;1.755563;2.876295;97.631260;1454.397937;4.166987;80.000000;0.100000;0
3.032504;1.235263;2.234618;129.916490;1272.823703;4.316263;80.000000;0.100000;0
3.444537;2.365615;2.000207;113.378510;1502.628253;2.918227;80.000000;0.100000;0
1.055609;0.499513;4.198148;116.044426;1420.361181;5.035040;80.000000;0.100000;0
4.676751;1.825819;7.553557;143.752909;1304.198779;2.738439;80.000000;0.100000;0
6.843520;0.930489;6.084754;104.762554;1271.189823;4.605419;80.000000;0.100000;0
1.384699;1.611040;4.986697;98.694826;1234.133115;5.769562;80.000000;0.100000;0
6.586339;1.613945;8.880156;90.231889;1399.464392;2.542121;80.000000;0.100000;0
5.687234;0.535462;2.088680;162.369350;1526.820292;5.099601;80.000000;0.100000;0
1.731449;0.623444;1.871690;86.492155;1313.438594;2.456674;80.000000;0.100000;0
3.632591;1.783536;5.941515;93.818041;1285.706175;5.940584;80.000000;0.100000;0
4.284935;2.232445;5.946386;141.928280;1384.845609;4.875975;80.000000;0.100000;0
6.838818;0.626664;5.945164;142.219739;1370.674873;5.211063;80.000000;0.100000;0
1.183253;0.522444;8.178952;90.599675;1390.902165;5.609351;80.000000;0.100000;0
6.121262;1.016714;2.942892;102.071043;1288.220419;4.332930;80.000000;0.100000;0
3.772848;1.069493;4.781705;169.464049;1472.641397;2.745439;80.000000;0.100000;0
4.058636;1.216368;2.052758;133.715135;1421.594069;3.927847;80.000000;0.100000;0
8.311252;0.656667;4.471322;104.335521;1567.021298;4.047056;80.000000;0.100000;0
9.670652;1.734391;2.573044;159.190475;1464.225152;4.718375;80.000000;0.100000;0
2.879892;0.363786;7.075275;157.103719;1261.759240;2.781561;80.000000;0.100000;0
9.348210;1.101719;6.512225;170.459564;1593.245937;5.608286;80.000000;0.100000;0
2.748292;0.160029;3.392360;118.536185;1433.071261;4.417993;80.000000;0.100000;0
8.776099;0.411303;2.911792;83.510641;1590.141246;4.743454;80.000000;0.100000;0
1.583718;0.903495;2.776971;94.709117;1248.636631;5.095055;80.000000;0.100000;0
4.896990;2.175069;1.787820;91.439301;1410.638920;2.196599;80.000000;0.100000;0
5.713435;1.713459;3.467004;127.415195;1244.622391;5.207269;80.000000;0.100000;0
2.076255;2.311712;4.649056;129.214737;1543.038279;2.976573;80.000000;0.100000;0
4.501941;0.276134;9.821873;172.298908;1451.725603;4.789632;80.000000;0.100000;0
2.416480;0.305933;2.144191;139.788308;1294.475367;4.072635;80.000000;0.100000;0
2.407753;2.257994;2.759565;94.032216;1288.397569;5.308399;80.000000;0.100000;0
2.958592;0.372005;1.948826;158.284638;1471.639623;2.570493;80.000000;0.100000;0
4.028355;2.022540;5.581365;153.920086;1327.532008;3.752606;80.000000;0.100000;0
4.417942;0.756872;6.069253;113.005348;1487.035478;4.146782;80.000000;0.100000;0
7.033571;2.012424;4.072403;87.997620;1297.935243;2.831770;80.000000;0.100000;0
5.865164;0.448030;3.337472;145.329297;1234.644589;3.376836;80.000000;0.100000;0
