pressure_time;pressure_radius;pressure_amplitude;young;density;strength;length;diameter;is_broken
8.696592;0.837857;5.997258;125.000000;1430.000000;4.000000;67.598405;0.178410;0
5.614677;1.635894;5.063725;125.000000;1430.000000;4.000000;72.116182;0.183956;0
6.681907;1.722381;5.860205;125.000000;1430.000000;4.000000;45.309909;0.144164;0
5.083379;0.501448;7.268715;125.000000;1430.000000;4.000000;52.085874;0.146170;0
2.576721;2.058354;8.170585;125.000000;1430.000000;4.000000;98.873039;0.190729;0
9.950372;2.438177;6.358192;125.000000;1430.000000;4.000000;44.035280;0.126937;0
5.500562;2.384558;6.792281;125.000000;1430.000000;4.000000;42.260890;0.106228;0
6.003125;1.737746;6.011562;125.000000;1430.000000;4.000000;83.597246;0.100963;0
5.319963;1.902298;6.530068;125.000000;1430.000000;4.000000;47.220374;0.168910;0
6.362740;2.320572;3.938644;125.000000;1430.000000;4.000000;96.436299;0.166195;0
5.781841;2.130901;4.518168;125.000000;1430.000000;4.000000;76.987687;0.163169;0
3.635533;1.496998;7.942484;125.000000;1430.000000;4.000000;95.934061;0.101813;0
5.676312;0.398869;6.768599;125.000000;1430.000000;4.000000;98.810946;0.112332;0
7.013337;0.243784;6.080839;125.000000;1430.000000;4.000000;58.909710;0.156862;0
9.376069;1.782461;8.747736;125.000000;1430.000000;4.000000;46.820514;0.194978;0
7.737703;0.358889;1.012020;125.000000;1430.000000;4.000000;43.294942;0.164257;0
9.012689;1.994957;7.698712;125.000000;1430.000000;4.000000;50.804039;0.130405;0
3.550930;1.597317;6.990760;125.000000;1430.000000;4.000000;51.500638;0.184653;0
8.093342;0.867884;8.451638;125.000000;1430.000000;4.000000;54.034759;0.130033;0
3.077139;0.706742;1.702701;125.000000;1430.000000;4.000000;99.752825;0.198193;0
4.646799;1.984274;2.020099;125.000000;1430.000000;4.000000;59.678886;0.128572;0
7.890487;1.773891;1.822583;125.000000;1430.000000;4.000000;90.310185;0.194289;0
3.046737;1.110281;8.926141;125.000000;1430.000000;4.000000;91.277836;0.120663;0
4.820140;0.671890;2.778923;125.000000;1430.000000;4.000000;60.388762;0.111848;0
8.264939;1.429050;2.100749;125.000000;1430.000000;4.000000;95.290535;0.190070;0
2.901003;1.539806;2.499165;125.000000;1430.000000;4.000000;92.596520;0.112450;0
4.657467;2.137337;3.433717;125.000000;1430.000000;4.000000;70.327035;0.178665;0
8.095585;0.923641;7.166642;125.000000;1430.000000;4.000000;59.609209;0.129478;0
1.811254;2.213048;7.306173;125.000000;1430.000000;4.000000;80.843431;0.107512;0
4.611193;1.000248;2.604642;125.000000;1430.000000;4.000000;60.667886;0.182521;0
6.605887;1.587370;9.446224;125.000000;1430.000000;4.000000;41.471185;0.190840;0
3.344237;1.883119;6.262692;125.000000;1430.000000;4.000000;66.589410;0.102103;0
4.147567;1.156562;8.310877;125.000000;1430.000000;4.000000;65.813487;0.164989;0
7.964135;1.446654;2.435862;125.000000;1430.000000;4.000000;58.185707;0.199232;0
3.916006;1.652260;6.630672;125.000000;1430.000000;4.000000;77.980244;0.108274;0
8.545528;2.018860;5.444984;125.000000;1430.000000;4.000000;48.379306;0.187749;0
4.114281;1.744557;1.506615;125.000000;1430.000000;4.000000;57.118032;0.186980;0
4.791665;0.165090;9.515060;125.000000;1430.000000;4.000000;78.986121;0.155024;0
4.267706;1.080099;6.511008;125.000000;1430.000000;4.000000;69.375367;0.100374;0
5.513685;1.842625;5.594279;125.000000;1430.000000;4.000000;40.912866;0.110994;0
6.732850;2.466566;1.120405;125.000000;1430.000000;4.000000;89.946230;0.117233;0
9.524601;1.171850;3.205598;125.000000;1430.000000;4.000000;44.612118;0.106305;0
6.217521;0.278661;8.260105;125.000000;1430.000000;4.000000;62.767521;0.190277;0
1.478912;2.053612;2.820656;125.000000;1430.000000;4.000000;90.022615;0.133124;0
5.743836;0.174357;8.375698;125.000000;1430.000000;4.000000;92.114286;0.185265;0
4.578277;1.819718;5.398555;125.000000;1430.000000;4.000000;84.780731;0.125989;0
5.150249;0.836101;5.839527;125.000000;1430.000000;4.000000;81.769674;0.107265;0
8.126601;0.941643;4.378926;125.000000;1430.000000;4.000000;62.788753;0.181696;0
2.370620;0.798638;4.645616;125.000000;1430.000000;4.000000;58.633535;0.146810;0
6.597283;0.751267;9.056188;125.000000;1430.000000;4.000000;74.962844;0.162515;0
1.576061;2.367738;2.922777;125.000000;1430.000000;4.000000;91.185671;0.149237;0
7.232244;2.126212;8.426529;125.000000;1430.000000;4.000000;76.624062;0.132315;0
3.299195;0.846860;7.502683;125.000000;1430.000000;4.000000;64.761189;0.145751;0
5.703638;2.248910;9.831792;125.000000;1430.000000;4.000000;56.028759;0.192262;0
7.312565;0.738345;4.006052;125.000000;1430.000000;4.000000;71.101103;0.176279;0
7.291784;1.104760;5.773927;125.000000;1430.000000;4.000000;98.921884;0.169400;0
8.295673;0.246321;7.357137;125.000000;1430.000000;4.000000;71.022939;0.156012;0
6.267446;0.162157;6.821934;125.000000;1430.000000;4.000000;89.133805;0.135296;0
3.077731;0.736269;5.310163;125.000000;1430.000000;4.000000;75.744278;0.161890;0
7.813008;0.332377;8.533366;125.000000;1430.000000;4.000000;45.623109;0.188340;0
4.653736;0.184949;5.058135;125.000000;1430.000000;4.000000;50.041162;0.162888;0
8.062998;2.394555;3.949853;125.000000;1430.000000;4.000000;72.881204;0.147112;0
5.967649;0.282785;5.694065;125.000000;1430.000000;4.000000;47.445650;0.180971;0
9.797114;0.948154;4.371761;125.000000;1430.000000;4.000000;48.789786;0.125459;0
7.069071;2.326709;4.490107;125.000000;1430.000000;4.000000;84.893109;0.172361;0
5.586896;1.071120;5.903762;125.000000;1430.000000;4.000000;71.747296;0.197493;0
3.622939;1.626306;9.712777;125.000000;1430.000000;4.000000;84.185434;0.142164;0
1.695343;2.017505;4.290681;125.000000;1430.000000;4.000000;68.403851;0.166712;0
5.707901;0.866590;4.196536;125.000000;1430.000000;4.000000;82.433767;0.130389;0
5.347580;2.360438;9.826788;125.000000;1430.000000;4.000000;86.377119;0.110667;0
1.154522;1.934751;7.515353;125.000000;1430.000000;4.000000;55.419335;0.109391;0
9.493270;1.851675;2.241251;125.000000;1430.000000;4.000000;76.953294;0.161229;0
7.891796;0.585064;3.141798;125.000000;1430.000000;4.000000;99.101183;0.153467;0
8.228330;1.438618;2.591667;125.000000;1430.000000;4.000000;84.780127;0.157642;0
7.159750;0.582339;7.259964;125.000000;1430.000000;4.000000;70.216495;0.100451;0
1.777401;2.183004;2.674308;125.000000;1430.000000;4.000000;99.458510;0.186847;0
4.057723;2.433295;4.250026;125.000000;1430.000000;4.000000;82.339668;0.104124;0
8.978377;1.808254;2.809491;125.000000;1430.000000;4.000000;88.440838;0.166187;0
9.288651;0.315704;3.836327;125.000000;1430.000000;4.000000;67.401627;0.134256;0
8.463108;0.761190;3.987742;125.000000;1430.000000;4.000000;74.376362;0.104851;0
1.936314;0.331726;6.360185;125.000000;1430.000000;4.000000;91.662594;0.180863;0
1.489118;0.980183;4.174705;125.000000;1430.000000;4.000000;60.794445;0.173524;0
8.635082;1.225638;4.683648;125.000000;1430.000000;4.000000;89.455750;0.120659;0
8.755596;2.424764;4.402275;125.000000;1430.000000;4.000000;91.091735;0.189392;0
4.887090;1.857589;4.477949;125.000000;1430.000000;4.000000;59.861740;0.174073;0
6.291433;1.487815;2.150311;125.000000;1430.000000;4.000000;60.040062;0.171374;0
4.888627;2.240396;5.534200;125.000000;1430.000000;4.000000;91.771385;0.115165;0
6.042730;2.021323;8.477209;125.000000;1430.000000;4.000000;63.163058;0.127297;0
9.147742;2.183697;5.388001;125.000000;1430.000000;4.000000;66.041642;0.162881;0
5.182544;1.177215;9.213848;125.000000;1430.000000;4.000000;87.498267;0.138215;0
6.981130;1.087645;1.291400;125.000000;1430.000000;4.000000;48.110330;0.191418;0
7.879500;1.473858;9.407524;125.000000;1430.000000;4.000000;86.566305;0.157712;0
2.825266;0.493764;7.548363;125.000000;1430.000000;4.000000;54.125053;0.107222;0
2.606093;0.829865;3.189641;125.000000;1430.000000;4.000000;72.308563;0.101079;0
3.547854;1.818948;3.006776;125.000000;1430.000000;4.000000;96.796698;0.120335;0
8.430640;1.560403;1.180861;125.000000;1430.000000;4.000000;67.096359;0.166859;0
3.500712;1.547038;1.678627;125.000000;1430.000000;4.000000;84.524045;0.151129;0
9.740746;0.502067;8.068561;125.000000;1430.000000;4.000000;57.946232;0.122297;0
6.763778;0.621382;7.420002;125.000000;1430.000000;4.000000;56.361430;0.106013;0
3.721917;0.456042;2.823907;125.000000;1430.000000;4.000000;80.730704;0.185792;0
6.913829;0.701142;5.503231;125.000000;1430.000000;4.000000;80.843432;0.139409;0
5.670947;1.121478;9.282633;125.000000;1430.000000;4.000000;44.270096;0.164931;0
3.383689;2.421973;9.631271;125.000000;1430.000000;4.000000;74.371418;0.178379;0
4.395800;1.206112;2.500107;125.000000;1430.000000;4.000000;99.285074;0.137752;0
1.839997;0.217763;8.155480;125.000000;1430.000000;4.000000;41.950416;0.194399;0
5.178335;0.671470;7.569190;125.000000;1430.000000;4.000000;59.340074;0.108581;0
2.166946;0.886926;1.469120;125.000000;1430.000000;4.000000;60.850623;0.159805;0
3.798584;2.309526;8.576319;125.000000;1430.000000;4.000000;81.226714;0.107379;0
7.046628;0.532151;5.901538;125.000000;1430.000000;4.000000;40.766168;0.117138;0
4.950933;1.321942;4.192502;125.000000;1430.000000;4.000000;53.863621;0.161541;0
2.363108;0.936125;7.573373;125.000000;1430.000000;4.000000;66.933255;0.148174;0
8.230995;1.708161;6.834837;125.000000;1430.000000;4.000000;70.987559;0.139402;0
7.237568;1.781951;3.542501;125.000000;1430.000000;4.000000;69.941286;0.113737;0
1.416262;0.773953;7.513571;125.000000;1430.000000;4.000000;78.893933;0.101048;0
6.268312;0.695766;1.114672;125.000000;1430.000000;4.000000;67.142467;0.178119;0
2.436679;1.119227;7.115566;125.000000;1430.000000;4.000000;61.169104;0.110479;0
8.984856;1.913244;7.205049;125.000000;1430.000000;4.000000;96.236838;0.157299;0
2.542115;1.626097;7.725351;125.000000;1430.000000;4.000000;73.736620;0.131472;0
2.734839;1.866735;8.398451;125.000000;1430.000000;4.000000;84.368119;0.113930;0
6.823777;0.574616;4.795036;125.000000;1430.000000;4.000000;42.914606;0.127980;0
7.249255;1.506405;9.285798;125.000000;1430.000000;4.000000;86.918282;0.151407;0
4.912760;1.075409;6.126793;125.000000;1430.000000;4.000000;43.353124;0.141365;0
3.546020;1.819571;1.830748;125.000000;1430.000000;4.000000;77.020258;0.196265;0
9.765883;0.381245;2.114317;125.000000;1430.000000;4.000000;61.396453;0.183468;0
1.333445;1.661471;4.482528;125.000000;1430.000000;4.000000;63.937384;0.112411;0
3.954829;1.840124;8.260343;125.000000;1430.000000;4.000000;54.611961;0.114978;0
7.058691;0.362664;5.295619;125.000000;1430.000000;4.000000;78.244947;0.157055;0
9.230905;1.952069;3.963401;125.000000;1430.000000;4.000000;87.645045;0.149151;0
8.395596;1.536767;4.315166;125.000000;1430.000000;4.000000;76.197990;0.195708;0
9.972690;1.836190;5.996764;125.000000;1430.000000;4.000000;95.383088;0.149563;0
7.330446;0.838533;5.647003;125.000000;1430.000000;4.000000;79.403845;0.133009;0
3.525625;2.423735;2.647146;125.000000;1430.000000;4.000000;69.286682;0.133015;0
8.063478;0.747089;8.103816;125.000000;1430.000000;4.000000;92.179951;0.177541;0
3.141076;0.371343;4.623678;125.000000;1430.000000;4.000000;88.803166;0.169654;0
1.074845;1.819237;7.232958;125.000000;1430.000000;4.000000;78.178974;0.145341;0
6.361079;0.679100;7.970945;125.000000;1430.000000;4.000000;63.447452;0.146189;0
3.013763;1.546749;1.839775;125.000000;1430.000000;4.000000;61.932574;0.114387;0
2.556773;2.040567;5.907901;125.000000;1430.000000;4.000000;66.187858;0.132549;0
4.474938;1.522525;2.117745;125.000000;1430.000000;4.000000;83.890539;0.102259;0
3.759168;2.240142;4.553510;125.000000;1430.000000;4.000000;41.735649;0.150900;0
9.948234;0.947254;5.938362;125.000000;1430.000000;4.000000;88.747493;0.133106;0
2.702302;0.602922;2.718830;125.000000;1430.000000;4.000000;43.450346;0.120918;0
3.188761;0.691190;2.722355;125.000000;1430.000000;4.000000;90.288724;0.107889;0
2.965046;0.773461;4.243438;125.000000;1430.000000;4.000000;66.636569;0.137424;0
1.456815;2.496450;8.688360;125.000000;1430.000000;4.000000;83.759814;0.142572;0
8.743239;1.371122;3.958133;125.000000;1430.000000;4.000000;95.818737;0.186456;0
5.104134;2.014322;6.757074;125.000000;1430.000000;4.000000;58.341496;0.176065;0
5.562243;2.154837;2.574329;125.000000;1430.000000;4.000000;88.884677;0.110117;0
9.141590;1.627937;7.942480;125.000000;1430.000000;4.000000;89.772621;0.193524;0
7.644017;2.065131;9.440019;125.000000;1430.000000;4.000000;63.527026;0.114251;0
6.032233;1.079727;3.464595;125.000000;1430.000000;4.000000;78.346386;0.178414;0
7.833772;1.886162;1.082714;125.000000;1430.000000;4.000000;88.499970;0.161364;0
7.191698;1.767758;6.634782;125.000000;1430.000000;4.000000;98.125961;0.163514;0
7.961154;1.727143;9.029021;125.000000;1430.000000;4.000000;92.064481;0.197493;0
9.028547;0.499044;6.387512;125.000000;1430.000000;4.000000;83.603906;0.139873;0
8.989881;0.323608;7.012673;125.000000;1430.000000;4.000000;60.328671;0.146283;0
5.480429;1.612806;6.851332;125.000000;1430.000000;4.000000;73.640734;0.143254;0
5.487757;1.966045;7.100821;125.000000;1430.000000;4.000000;84.001537;0.196781;0
4.222529;1.663813;9.768351;125.000000;1430.000000;4.000000;51.791793;0.120720;0
6.036104;0.177925;3.379782;125.000000;1430.000000;4.000000;42.939303;0.125789;0
1.618399;2.258688;3.096304;125.000000;1430.000000;4.000000;91.021180;0.163999;0
5.684602;0.657385;1.271235;125.000000;1430.000000;4.000000;69.479368;0.117691;0
2.265127;0.842166;5.623258;125.000000;1430.000000;4.000000;76.608243;0.136703;0
7.090251;1.035554;1.042523;125.000000;1430.000000;4.000000;42.631212;0.180664;0
3.791258;0.268157;1.260096;125.000000;1430.000000;4.000000;58.953404;0.197433;0
4.895565;1.752738;3.707462;125.000000;1430.000000;4.000000;67.851518;0.192321;0
1.027277;1.085970;6.860250;125.000000;1430.000000;4.000000;89.277261;0.144124;0
8.130052;2.306360;4.647617;125.000000;1430.000000;4.000000;66.748957;0.196297;0
8.513623;2.080889;8.556220;125.000000;1430.000000;4.000000;84.693147;0.173526;0
4.904223;1.223190;6.336612;125.000000;1430.000000;4.000000;56.838126;0.121236;0
5.786933;2.287669;2.143330;125.000000;1430.000000;4.000000;85.573937;0.126217;0
9.747936;0.983383;1.749113;125.000000;1430.000000;4.000000;75.266392;0.114772;0
1.863096;2.176689;9.442032;125.000000;1430.000000;4.000000;84.516577;0.156234;0
9.025745;1.122917;1.664571;125.000000;1430.000000;4.000000;82.240938;0.176898;0
1.413279;0.613600;8.217938;125.000000;1430.000000;4.000000;51.096720;0.149699;0
6.359766;1.021838;9.756557;125.000000;1430.000000;4.000000;79.506916;0.131642;0
2.227033;1.205286;9.040460;125.000000;1430.000000;4.000000;96.205821;0.147358;0
5.312789;0.851011;6.827917;125.000000;1430.000000;4.000000;98.044037;0.107170;0
7.543001;0.328051;7.471922;125.000000;1430.000000;4.000000;80.238338;0.123052;0
3.694356;0.585928;3.129304;125.000000;1430.000000;4.000000;68.542305;0.101562;0
6.400213;0.169318;3.759891;125.000000;1430.000000;4.000000;95.990604;0.131808;0
9.301737;2.316300;8.962267;125.000000;1430.000000;4.000000;98.584824;0.113676;0
1.754344;2.462569;9.458902;125.000000;1430.000000;4.000000;46.397465;0.136371;0
7.527875;0.180992;9.255059;125.000000;1430.000000;4.000000;56.717885;0.103329;0
7.326092;1.072706;5.600925;125.000000;1430.000000;4.000000;88.693526;0.197038;0
6.711160;1.158079;8.551188;125.000000;1430.000000;4.000000;90.934030;0.165476;0
7.949073;1.237827;5.726636;125.000000;1430.000000;4.000000;79.180822;0.103551;0
1.900280;1.136958;2.068327;125.000000;1430.000000;4.000000;50.868982;0.189938;0
5.993246;1.381880;9.064141;125.000000;1430.000000;4.000000;74.162633;0.168866;0
2.787295;0.311301;4.537230;125.000000;1430.000000;4.000000;68.070309;0.125370;0
1.801744;0.959632;2.647622;125.000000;1430.000000;4.000000;55.926308;0.172175;0
9.606532;0.647637;8.745792;125.000000;1430.000000;4.000000;91.732855;0.189372;0
6.389852;1.503152;8.499634;125.000000;1430.000000;4.000000;62.613556;0.195401;0
5.307937;1.950566;6.904573;125.000000;1430.000000;4.000000;60.680504;0.181094;0
3.034275;0.823423;7.498878;125.000000;1430.000000;4.000000;74.036957;0.150426;0
7.640190;1.649185;4.611115;125.000000;1430.000000;4.000000;75.258328;0.182054;0
6.147103;1.277240;3.675774;125.000000;1430.000000;4.000000;58.642124;0.166641;0
9.575031;0.707011;4.713854;125.000000;1430.000000;4.000000;42.975320;0.150120;0
5.225678;2.373719;8.911428;125.000000;1430.000000;4.000000;89.835099;0.183343;0
1.402721;1.312208;4.314085;125.000000;1430.000000;4.000000;95.093006;0.110135;0
8.226828;0.126970;2.790473;125.000000;1430.000000;4.000000;45.355812;0.176768;0
3.895987;1.154081;2.715661;125.000000;1430.000000;4.000000;87.573375;0.198320;0
5.049083;2.073827;4.625529;125.000000;1430.000000;4.000000;71.523102;0.101700;0
7.568836;1.209478;3.189028;125.000000;1430.000000;4.000000;58.163184;0.182519;0
7.246711;1.496186;9.881205;125.000000;1430.000000;4.000000;92.034399;0.130199;0
6.847956;1.222990;6.100686;125.000000;1430.000000;4.000000;66.610282;0.133628;0
2.354870;1.566204;5.111562;125.000000;1430.000000;4.000000;82.582093;0.142916;0
8.851415;1.856950;4.774641;125.000000;1430.000000;4.000000;75.869221;0.131928;0
4.204185;0.618061;6.929075;125.000000;1430.000000;4.000000;44.068984;0.181795;0
3.983313;0.783848;4.778492;125.000000;1430.000000;4.000000;56.146075;0.182835;0
3.727688;1.525143;9.469069;125.000000;1430.000000;4.000000;46.420029;0.141642;0
1.931923;1.681472;9.165513;125.000000;1430.000000;4.000000;65.848371;0.133531;0
7.000694;0.361142;9.846915;125.000000;1430.000000;4.000000;49.373758;0.169447;0
2.542508;0.406790;3.732463;125.000000;1430.000000;4.000000;95.755149;0.131275;0
6.307224;1.632820;2.933851;125.000000;1430.000000;4.000000;60.321766;0.109269;0
1.320943;0.171813;5.717119;125.000000;1430.000000;4.000000;98.291264;0.171313;0
3.168974;2.261763;2.071779;125.000000;1430.000000;4.000000;88.372184;0.119870;0
2.093842;2.224695;5.064368;125.000000;1430.000000;4.000000;62.164705;0.105705;0
9.690076;0.810861;1.899929;125.000000;1430.000000;4.000000;82.141869;0.132989;0
4.707380;2.261023;3.560898;125.000000;1430.000000;4.000000;61.793630;0.125280;0
8.646282;1.981015;9.079440;125.000000;1430.000000;4.000000;56.574903;0.103495;0
6.684280;1.001879;8.317430;125.000000;1430.000000;4.000000;89.208983;0.165908;0
5.077703;1.520882;8.898463;125.000000;1430.000000;4.000000;69.844948;0.186638;0
6.349772;0.712332;1.969814;125.000000;1430.000000;4.000000;94.860410;0.125422;0
9.008722;2.112489;4.759071;125.000000;1430.000000;4.000000;88.248204;0.106054;0
3.163618;1.873679;4.332163;125.000000;1430.000000;4.000000;76.735571;0.140529;0
3.421872;2.359620;8.631882;125.000000;1430.000000;4.000000;99.619872;0.160282;0
4.671315;1.590077;1.897984;125.000000;1430.000000;4.000000;81.780474;0.155996;0
5.437647;0.324802;9.052408;125.000000;1430.000000;4.000000;78.838745;0.186108;0
7.221278;1.566346;7.102210;125.000000;1430.000000;4.000000;60.751320;0.125459;0
3.029748;0.815323;9.939342;125.000000;1430.000000;4.000000;72.490225;0.187746;0
7.218266;0.664143;7.413711;125.000000;1430.000000;4.000000;78.363876;0.137345;0
8.396363;1.903268;3.790374;125.000000;1430.000000;4.000000;93.377198;0.128839;0
8.418420;0.869561;1.294357;125.000000;1430.000000;4.000000;99.122172;0.197938;0
2.925164;0.883895;5.246111;125.000000;1430.000000;4.000000;44.530368;0.129211;0
9.048835;0.257098;4.057571;125.000000;1430.000000;4.000000;76.615096;0.135458;0
6.327275;0.461681;6.785808;125.000000;1430.000000;4.000000;48.972693;0.174484;0
1.424932;0.117225;1.525962;125.000000;1430.000000;4.000000;57.283177;0.181340;0
8.989618;1.574993;2.063965;125.000000;1430.000000;4.000000;74.928670;0.141872;0
2.445444;0.831336;5.903413;125.000000;1430.000000;4.000000;53.407354;0.161836;0
9.773772;1.103331;3.966076;125.000000;1430.000000;4.000000;86.085047;0.162642;0
8.207934;0.362848;6.913284;125.000000;1430.000000;4.000000;76.270656;0.129351;0
1.944769;0.723589;5.357950;125.000000;1430.000000;4.000000;64.805866;0.133990;0
2.201072;0.619743;6.546221;125.000000;1430.000000;4.000000;59.565573;0.117839;0
7.668228;2.424556;8.627098;125.000000;1430.000000;4.000000;63.344840;0.114197;0
3.030852;2.163226;3.949311;125.000000;1430.000000;4.000000;74.510517;0.153568;0
2.969944;1.686186;1.388972;125.000000;1430.000000;4.000000;42.713230;0.187826;0
8.374269;0.759079;2.499893;125.000000;1430.000000;4.000000;82.236648;0.185736;0
4.166068;1.827734;6.040423;125.000000;1430.000000;4.000000;89.827135;0.100552;0
7.119057;1.766856;1.070991;125.000000;1430.000000;4.000000;44.256532;0.147434;0
9.421115;1.994851;2.682578;125.000000;1430.000000;4.000000;42.587214;0.148391;0
7.007497;0.966614;5.079942;125.000000;1430.000000;4.000000;98.855009;0.138114;0
7.577363;0.417626;3.924973;125.000000;1430.000000;4.000000;40.806133;0.130397;0
8.592689;2.479228;6.309076;125.000000;1430.000000;4.000000;69.770051;0.198561;0
3.799966;1.754372;7.280237;125.000000;1430.000000;4.000000;56.601181;0.197457;0
8.915571;1.754406;7.490097;125.000000;1430.000000;4.000000;63.658472;0.104321;0
7.949544;2.317534;4.341135;125.000000;1430.000000;4.000000;64.479943;0.145651;0
5.142472;0.224686;4.116872;125.000000;1430.000000;4.000000;66.024598;0.170062;0
4.879247;2.130582;3.527477;125.000000;1430.000000;4.000000;98.693832;0.134863;0
1.769700;0.540257;9.757050;125.000000;1430.000000;4.000000;91.144492;0.172414;0
2.078121;2.234140;1.241782;125.000000;1430.000000;4.000000;77.936450;0.102498;0
4.918609;1.358979;2.140588;125.000000;1430.000000;4.000000;49.329174;0.175543;0
2.216250;2.247023;5.176706;125.000000;1430.000000;4.000000;76.655781;0.188123;0
1.027995;1.591061;6.979939;125.000000;1430.000000;4.000000;67.756275;0.135121;0
5.471146;2.128534;9.113495;125.000000;1430.000000;4.000000;65.319096;0.189522;0
4.643773;0.158251;9.435747;125.000000;1430.000000;4.000000;40.148557;0.175065;0
7.639320;2.442056;8.617850;125.000000;1430.000000;4.000000;69.442221;0.191756;0
3.643806;0.723450;8.137628;125.000000;1430.000000;4.000000;92.455607;0.106760;0
8.183953;0.868143;6.860260;125.000000;1430.000000;4.000000;63.871166;0.124078;0
9.256159;1.238536;7.244056;125.000000;1430.000000;4.000000;61.439931;0.100819;0
1.269269;2.168580;9.488243;125.000000;1430.000000;4.000000;81.595465;0.189932;0
7.469574;0.207475;3.927938;125.000000;1430.000000;4.000000;47.653148;0.138187;0
3.893117;1.920275;1.755856;125.000000;1430.000000;4.000000;94.873778;0.145820;0
8.241573;1.289246;4.200146;125.000000;1430.000000;4.000000;84.722321;0.124011;0
3.423062;1.671952;2.615954;125.000000;1430.000000;4.000000;60.444755;0.149523;0
7.470039;0.353425;4.728866;125.000000;1430.000000;4.000000;54.972142;0.172743;0
2.234908;0.588035;1.748419;125.000000;1430.000000;4.000000;55.389224;0.170638;0
8.771331;0.876909;5.142901;125.000000;1430.000000;4.000000;40.963820;0.150775;0
5.668380;1.655458;9.485694;125.000000;1430.000000;4.000000;74.601059;0.187788;0
3.380595;0.687628;9.354756;125.000000;1430.000000;4.000000;98.383891;0.152292;0
8.676567;1.745360;7.647552;125.000000;1430.000000;4.000000;64.445758;0.113299;0
4.868321;1.218619;3.721514;125.000000;1430.000000;4.000000;99.136719;0.122142;0
8.451548;1.847950;7.065812;125.000000;1430.000000;4.000000;54.164501;0.140891;0
2.871603;2.283827;5.985575;125.000000;1430.000000;4.000000;83.294648;0.122668;0
8.427512;0.848390;3.165744;125.000000;1430.000000;4.000000;64.582892;0.115695;0
