23,26,33,30,0
32,30,55,98,1
64,54,94,70,0
72,19,79,98,1
19,21,36,98,1
27,75,15,13,0
98,0,14,26,1
97,0,52,65,0
27,9,0,8,0
44,93,98,70,0
72,17,80,98,1
71,16,82,98,1
70,15,82,98,1
70,14,83,98,1
72,12,85,98,0
26,35,59,80,0
97,0,17,24,0
0,12,0,87,1
55,45,98,98,1
57,0,35,87,1
0,97,49,74,0
0,71,19,42,0
1,96,25,57,1
12,0,0,87,1
18,20,38,97,1
61,86,45,27,0
0,96,26,56,1
16,19,38,97,1
15,19,39,97,1
15,18,40,96,1
9,46,35,53,0
40,53,78,67,0
53,45,98,98,1
0,65,42,85,1
0,95,28,55,1
70,71,26,15,0
0,98,0,3,0
15,18,42,94,1
0,54,37,78,0
13,17,43,97,1
12,16,44,96,0
0,98,29,55,1
0,98,30,54,1
0,96,31,53,0
56,14,61,98,1
51,45,98,98,1
48,45,97,98,1
46,44,98,98,1
40,43,98,98,0
27,0,24,96,1
55,12,64,98,1
20,21,29,56,0
56,88,2,0,1
54,0,38,86,1
55,8,65,98,1
54,9,66,95,0
91,28,0,10,1
78,94,74,43,1
78,98,75,42,1
98,27,6,11,1
86,80,82,47,1
83,81,84,47,0
20,74,44,41,0
23,73,88,98,1
14,80,61,68,0
0,24,0,14,0
48,15,24,29,0
0,89,0,98,1
8,90,0,98,1
98,48,12,45,1
18,15,79,98,0
80,49,27,0,0
0,74,13,98,1
98,45,22,31,1
82,53,10,22,1
98,28,46,61,1
13,54,60,60,0
1,78,1,22,1
98,45,85,71,1
98,0,66,98,1
35,10,47,47,0
98,94,98,62,1
98,93,98,63,1
4,0,0,87,1
0,71,38,98,1
17,42,82,98,0
98,44,87,69,1
98,43,89,68,1
66,28,81,69,0
98,41,93,65,0
42,28,72,61,0
98,27,8,9,1
98,26,12,5,0
74,18,34,39,1
98,92,98,59,1
23,74,87,98,1
74,17,34,38,0
60,48,31,19,0
98,69,46,32,1
74,39,55,40,0
95,0,70,98,1
97,70,47,30,1
22,73,88,98,1
62,31,98,98,1
55,87,3,0,0
27,74,85,67,0
82,94,33,19,1
82,92,32,20,1
62,31,98,97,1
84,51,78,55,1
13,14,19,16,0
20,74,86,98,1
96,0,69,98,1
0,78,2,22,1
37,98,19,16,1
98,98,4,0,1
61,30,98,96,0
43,86,81,53,0
98,70,49,27,1
22,73,89,96,1
47,79,28,18,0
22,72,88,98,1
13,78,81,98,0
78,12,5,11,1
30,60,0,0,0
65,79,98,69,1
84,51,78,54,0
76,0,2,10,0
63,78,98,66,1
82,98,34,18,1
98,70,49,27,1
98,98,6,0,1
98,69,50,25,0
98,90,98,58,1
98,42,29,20,1
98,41,31,18,0
24,98,17,21,1
61,77,97,63,0
82,98,34,18,1
23,98,18,19,1
21,98,17,17,0
42,51,63,43,0
81,98,36,16,0
0,65,46,98,1
0,77,5,22,1
91,0,74,98,0
38,57,26,19,0
18,39,17,19,0
41,83,53,38,0
82,0,35,55,0
36,23,59,98,1
94,23,50,57,1
63,0,44,72,0
25,20,41,76,1
22,16,45,74,0
42,28,0,0,0
35,22,60,98,1
0,77,7,22,0
76,98,72,38,0
8,4,23,76,0
96,98,8,0,0
23,0,31,92,1
10,8,17,44,0
0,24,25,98,1
47,0,2,23,1
42,0,23,49,0
6,64,53,90,1
0,65,47,97,1
30,21,60,98,1
52,65,77,51,0
98,89,98,55,1
47,0,7,22,0
93,22,52,55,1
2,75,47,81,0
73,59,8,5,1
15,81,25,29,0
16,98,70,91,1
13,98,72,90,1
31,44,45,31,0
52,23,55,50,0
10,98,74,89,1
73,59,8,5,1
9,98,75,89,0
73,59,7,3,0
93,20,53,54,1
44,1,37,83,1
98,23,98,94,1
33,16,64,89,0
22,0,35,88,0
98,88,98,54,1
25,61,91,98,0
8,63,60,98,1
91,23,53,50,1
5,62,62,98,0
80,20,0,1,0
98,84,72,35,0
89,23,53,47,0
98,20,95,88,1
28,85,96,83,0
98,19,97,86,0
98,87,98,53,1
44,1,38,82,1
13,38,44,71,0
60,12,68,74,0
6,50,18,40,1
5,50,19,39,0
17,98,35,39,1
98,21,25,27,1
98,21,26,26,1
98,86,98,53,1
98,20,28,24,0
15,98,35,38,0
35,98,65,52,1
42,0,40,81,0
15,83,0,8,1
15,81,0,4,0
0,22,27,97,1
98,86,98,51,1
42,94,15,11,1
41,95,17,10,0
34,98,66,51,0
98,85,38,18,1
98,86,98,51,1
87,27,82,69,0
0,0,6,86,1
61,54,58,33,0
80,38,38,29,0
98,86,98,51,1
91,94,98,53,1
60,23,14,17,0
82,78,41,20,0
34,47,82,86,0
98,85,98,50,0
63,86,80,46,0
0,19,16,60,0
48,98,34,24,1
32,18,13,21,0
0,31,34,96,1
13,21,6,31,1
26,56,51,46,0
71,65,86,55,0
47,48,0,5,1
93,18,62,65,1
84,52,98,75,1
13,54,53,82,1
11,61,0,8,1
10,59,0,6,0
48,98,35,22,0
92,17,63,64,1
87,83,23,11,1
92,16,64,63,0
86,83,23,11,1
11,53,54,82,0
51,42,94,81,0
83,42,10,10,1
19,28,59,98,1
18,28,60,98,0
72,98,9,1,0
98,71,13,1,0
86,82,24,9,0
0,15,0,48,1
78,13,77,80,0
59,0,48,92,1
44,47,4,6,0
0,30,36,94,0
84,2,24,38,1
84,1,24,38,0
98,98,76,0,0
98,45,98,32,0
86,63,98,93,1
98,48,59,0,0
98,0,42,96,1
77,51,80,26,0
86,47,11,18,1
98,0,52,89,1
39,31,38,18,0
96,67,92,38,0
84,40,6,13,1
98,1,57,86,1
56,0,46,98,1
84,53,98,76,1
78,33,71,51,0
79,0,64,65,0
98,0,59,85,1
24,4,31,46,0
84,52,98,75,1
83,42,10,10,1
13,81,79,78,0
32,72,33,29,0
87,14,8,18,1
8,28,36,43,0
82,54,28,20,1
27,42,68,63,0
81,57,60,37,0
43,1,39,61,0
37,79,0,0,0
98,90,42,17,0
17,98,61,76,1
78,41,92,64,0
95,47,61,50,1
45,67,91,65,0
32,33,73,98,1
94,46,63,47,1
61,67,43,19,0
51,16,86,98,0
86,14,9,18,1
84,40,11,7,0
81,82,98,62,1
94,46,63,47,1
86,13,12,15,0
72,98,52,37,1
17,59,14,19,0
32,31,74,98,1
31,30,75,97,0
83,23,97,98,1
36,26,46,36,0
49,69,64,37,0
94,45,64,45,1
60,47,15,8,0
83,22,98,98,1
83,22,98,98,1
57,0,49,90,1
16,0,6,20,0
80,53,29,19,0
0,61,27,57,0
58,0,50,90,1
83,22,98,98,1
93,45,63,46,1
94,45,65,44,0
9,21,6,30,1
98,0,61,84,1
31,98,46,40,1
50,16,38,42,0
13,98,63,73,1
0,84,35,68,1
31,98,47,39,1
16,0,17,60,0
30,98,48,38,0
70,98,54,35,1
81,83,98,62,1
8,21,8,29,0
13,98,63,73,1
30,23,58,65,0
71,98,54,33,1
12,98,64,74,1
0,38,21,59,0
10,98,65,73,0
79,81,98,59,1
70,98,55,32,1
85,75,62,34,0
69,98,57,29,0
0,15,3,46,1
7,80,33,47,0
83,20,98,98,1
63,20,88,84,0
27,85,71,61,0
65,75,11,6,0
8,88,44,60,1
69,22,50,44,0
58,8,54,59,0
55,43,82,66,0
25,61,71,65,0
98,63,82,53,1
95,0,62,81,0
9,62,35,43,0
56,0,51,88,0
