46,50,1,0,0
98,62,48,26,0
51,93,76,47,0
98,98,71,41,1
98,98,70,37,1
98,98,69,34,1
98,98,70,32,0
93,34,98,78,1
98,0,65,88,0
97,89,22,15,1
15,96,45,48,0
77,23,13,17,1
74,12,41,46,0
28,25,60,88,0
0,44,43,94,0
98,0,16,22,0
73,94,92,50,0
66,0,49,84,1
77,22,14,16,0
55,75,51,31,0
0,12,18,74,0
90,30,98,79,0
98,89,23,11,1
39,33,36,28,0
21,98,0,4,1
66,0,51,83,0
98,90,24,8,0
15,52,50,48,0
21,98,0,0,0
0,25,16,49,0
17,0,8,32,0
57,66,98,71,0
35,0,34,82,1
26,23,17,21,0
77,58,78,52,0
86,0,0,2,0
75,54,21,15,1
41,98,23,16,0
13,79,58,62,0
33,0,37,80,0
47,68,14,11,0
39,59,82,67,0
27,98,65,56,0
51,11,33,40,0
76,54,22,13,0
18,62,31,32,0
37,45,58,49,0
20,49,0,5,0
91,82,82,44,0
91,18,58,57,1
68,31,53,41,0
92,52,98,70,1
18,70,89,98,0
53,11,63,98,1
91,17,59,55,0
15,36,48,77,0
44,77,32,23,0
63,91,20,12,1
29,80,44,38,0
35,84,87,68,0
52,9,65,98,1
18,64,13,17,0
37,13,47,63,0
87,50,98,68,0
0,23,27,98,1
64,29,0,4,1
65,27,0,2,0
25,94,0,98,1
0,93,0,98,1
0,88,0,98,1
98,3,75,7,0
98,69,12,35,1
84,74,66,0,0
89,0,88,49,0
0,28,0,0,0
98,64,19,28,1
87,54,46,1,0
97,78,0,11,1
28,12,42,39,0
98,98,98,73,1
51,44,54,30,0
77,98,33,7,0
63,13,70,45,0
98,93,98,63,1
90,80,61,22,0
14,98,10,21,1
3,67,0,2,0
97,92,98,60,1
98,92,97,60,1
52,9,65,97,1
13,15,34,64,0
50,3,71,94,0
79,98,51,27,1
79,98,51,27,1
77,98,55,21,0
39,97,98,84,1
10,98,14,21,1
63,74,81,45,0
61,89,16,10,1
13,14,13,5,0
79,79,22,2,0
0,74,22,40,0
0,84,64,83,0
87,33,43,35,0
93,0,30,39,0
0,26,28,96,1
34,26,65,64,0
0,91,33,59,0
9,98,15,21,0
98,90,98,58,1
95,81,4,0,1
92,19,25,28,1
57,8,53,57,0
0,55,32,61,0
61,92,18,9,0
10,11,25,38,0
0,76,40,80,1
87,7,83,87,0
98,59,86,56,1
36,98,98,81,1
77,64,68,33,0
59,98,57,36,1
58,98,61,31,0
91,18,26,27,1
13,53,58,91,1
84,17,30,28,0
38,39,81,86,0
15,44,22,24,0
59,53,85,60,0
83,26,88,61,0
17,0,23,75,0
9,54,62,89,0
29,98,98,78,0
23,0,30,98,1
58,0,12,19,0
98,59,87,55,1
57,29,89,85,0
80,8,64,80,1
98,59,89,52,0
53,36,68,50,0
15,30,47,98,1
32,98,36,31,1
43,11,0,0,0
97,80,39,20,1
69,84,98,68,1
0,77,46,74,0
98,73,34,15,0
15,37,55,98,1
97,35,76,58,1
47,75,68,40,0
98,88,98,55,1
48,36,23,15,0
51,78,0,0,1
28,87,14,8,0
6,75,73,98,0
80,6,65,80,0
10,39,35,50,0
32,98,37,29,0
1,0,0,21,0
0,0,0,70,1
13,34,11,10,0
0,24,38,98,0
74,43,35,24,0
27,58,82,84,0
26,38,48,37,0
53,80,89,60,0
98,33,76,57,0
98,48,14,10,1
98,3,61,68,0
1,37,10,33,0
13,88,82,86,0
5,87,0,7,0
49,50,92,79,0
81,46,67,41,0
23,0,37,98,0
15,37,58,98,1
98,46,17,5,0
46,0,52,83,0
86,23,0,5,1
84,20,0,1,0
63,69,26,10,0
67,47,4,0,0
98,21,19,19,1
15,98,65,77,1
62,15,81,98,0
70,0,42,64,0
68,18,65,64,0
19,62,64,57,0
14,84,32,40,1
94,80,8,0,0
46,78,1,0,0
0,62,38,86,1
98,21,21,18,0
12,86,32,38,0
77,2,11,15,0
82,98,79,39,0
46,17,28,23,0
98,87,98,52,1
11,98,67,76,0
73,74,54,25,0
98,86,98,51,1
87,62,5,0,0
4,61,13,30,0
21,18,50,73,0
75,43,86,63,0
57,52,18,12,0
14,37,59,95,0
27,48,37,25,0
89,57,34,19,0
39,58,71,52,0
64,0,30,48,0
69,80,98,64,1
47,31,3,3,0
21,82,75,67,0
29,67,28,18,0
67,37,20,18,0
18,71,49,49,0
41,0,22,44,0
98,80,98,49,0
38,98,79,60,1
37,98,82,57,0
34,36,11,12,0
85,0,49,72,0
23,40,66,81,0
18,22,33,47,0
0,73,27,58,1
73,60,93,65,0
37,14,66,98,0
63,41,98,97,1
33,61,94,98,1
60,80,39,19,0
61,59,58,30,0
31,60,98,98,0
63,15,20,24,0
82,38,15,9,0
46,24,76,81,0
2,24,29,82,0
33,59,7,10,1
0,49,36,78,0
23,15,50,98,1
22,14,51,98,0
3,8,1,38,1
33,70,58,43,0
98,25,46,47,1
98,45,50,32,0
45,89,45,27,0
11,11,19,55,0
63,9,69,83,0
45,0,0,14,1
47,81,98,75,1
88,88,37,17,0
33,59,8,9,0
68,77,98,62,0
18,57,65,74,0
41,4,9,18,0
9,70,58,82,0
27,14,25,34,0
95,48,76,48,0
32,30,73,98,1
31,30,74,98,0
59,37,98,98,1
18,46,54,64,0
63,84,5,0,0
50,22,61,59,0
71,60,43,24,0
9,60,34,47,0
65,13,8,9,0
98,60,1,38,1
93,35,71,8,0
98,0,34,2,0
98,64,9,25,1
53,37,45,10,0
57,5,53,33,0
0,0,43,98,0
97,8,98,72,0
82,23,68,37,0
80,42,98,95,1
98,23,41,50,1
18,5,22,19,0
9,23,25,17,0
0,24,52,66,0
25,32,33,15,0
0,98,52,92,1
0,98,53,92,1
98,98,9,0,0
32,79,98,98,1
62,39,98,97,1
34,15,15,6,0
33,9,60,78,0
11,47,38,34,0
90,98,98,55,1
98,31,5,7,1
0,23,34,52,0
38,87,62,48,0
79,70,88,43,0
59,37,98,98,1
98,22,85,88,1
25,69,86,70,0
39,3,40,50,0
98,24,46,47,1
86,23,90,94,1
98,31,5,7,1
73,27,95,81,0
98,38,90,68,1
66,7,37,30,0
23,82,94,80,0
55,0,22,33,0
45,85,17,7,0
49,21,44,29,0
2,14,0,10,0
17,61,73,98,1
62,73,69,31,0
47,81,98,74,1
87,68,21,13,1
0,64,42,86,1
83,0,34,54,1
98,19,89,85,1
82,13,74,66,0
0,33,1,17,0
98,79,69,35,0
50,66,82,53,0
74,18,57,50,0
98,30,2,2,1
98,26,34,28,0
4,4,29,85,0
64,30,81,65,0
14,60,75,97,0
64,44,63,37,0
59,37,98,98,1
6,12,8,40,0
16,96,54,63,1
92,15,42,48,1
10,74,22,26,0
66,98,73,41,0
98,35,90,67,0
84,18,95,90,0
12,27,19,34,0
88,56,58,33,0
27,5,36,65,0
0,59,46,87,0
0,41,20,56,0
0,98,0,19,1
46,79,98,74,0
14,96,56,62,1
98,32,7,3,0
98,2,79,98,0
14,80,11,13,0
40,60,36,25,0
56,35,98,98,1
55,39,39,26,0
14,96,56,61,0
38,42,72,58,0
51,31,98,98,0
60,18,46,41,0
98,19,89,83,1
83,7,48,57,0
22,86,56,50,0
15,8,4,18,0
40,57,64,37,0
86,19,49,42,0
86,68,24,12,0
11,28,24,58,1
65,88,51,26,0
89,94,98,51,1
9,26,49,89,0
7,0,13,66,0
