21,19,52,83,0
85,98,23,6,0
21,71,73,66,0
88,0,74,98,0
13,54,55,55,0
10,48,65,98,0
83,77,54,26,0
98,11,56,61,1
68,48,24,14,0
98,10,58,59,0
53,32,0,1,0
0,0,6,66,1
98,26,44,38,1
48,49,54,31,0
98,26,46,36,0
76,58,98,70,1
28,50,24,16,0
26,23,13,9,0
57,11,66,76,0
21,98,9,14,1
20,98,11,12,0
22,69,10,8,0
44,74,54,34,0
0,86,52,80,0
3,84,26,44,0
17,16,35,43,0
76,57,98,66,0
69,90,7,0,0
98,62,32,20,1
33,96,67,53,0
5,41,15,24,0
66,41,63,42,0
52,0,11,17,0
6,0,12,68,1
30,98,45,41,1
14,42,58,76,0
34,97,98,83,1
74,98,98,58,1
52,79,18,8,0
98,95,63,32,1
98,94,64,30,1
0,6,13,68,0
10,16,30,98,1
98,80,28,13,1
98,79,28,11,0
98,96,65,28,0
53,18,35,30,0
5,73,45,62,0
0,54,45,93,0
28,95,93,79,0
29,98,47,40,1
74,19,81,77,0
55,15,56,55,0
75,98,98,55,1
58,95,79,47,0
80,0,47,59,0
65,60,46,23,0
29,98,47,38,0
9,15,32,96,1
88,53,35,18,0
68,20,14,12,0
39,36,39,24,0
75,98,98,53,0
7,13,33,98,1
98,46,84,60,1
6,12,34,98,0
76,76,79,41,0
5,98,0,98,1
98,38,90,4,0
98,0,69,10,0
75,23,43,0,0
95,69,74,5,0
0,77,6,98,1
80,4,78,48,0
61,4,58,30,0
98,33,98,97,1
79,47,67,15,0
48,55,24,2,0
85,39,29,0,0
29,9,35,22,0
9,37,45,39,0
98,44,87,57,0
21,0,9,0,0
68,37,91,69,0
97,11,38,21,0
47,24,78,86,0
5,15,16,5,0
11,54,0,0,0
27,12,48,58,0
40,98,18,6,0
83,27,83,58,0
89,15,19,10,0
49,76,93,63,0
65,86,63,28,0
9,81,76,81,0
56,0,48,70,0
7,12,33,63,0
71,0,61,94,0
5,76,0,1,0
56,80,46,18,0
84,58,66,33,0
27,78,42,30,0
3,70,59,98,0
16,98,55,58,1
16,98,54,54,0
80,66,16,2,0
29,85,25,17,0
98,38,0,0,1
98,32,13,2,0
54,54,75,46,0
48,55,98,81,0
48,31,65,47,0
61,12,0,0,0
57,0,25,32,0
1,0,6,38,0
87,81,94,53,1
98,26,98,89,1
24,34,57,47,0
87,80,95,49,0
42,40,83,72,0
39,13,62,87,0
35,63,86,67,0
37,0,40,81,0
10,52,31,29,0
41,0,38,60,0
98,69,44,20,0
85,38,57,38,0
98,54,73,46,1
0,63,18,34,0
59,24,53,37,0
98,53,73,45,0
18,0,17,42,0
76,30,29,17,0
27,40,81,98,0
30,86,83,64,0
43,67,6,1,0
52,50,36,17,0
17,30,59,98,0
14,98,79,91,1
78,0,32,43,0
98,0,64,83,0
77,15,67,61,0
11,84,61,66,0
97,22,98,85,0
96,91,81,39,0
7,32,43,80,0
0,16,13,50,0
14,0,30,85,0
57,26,90,98,1
12,98,80,90,1
56,24,92,98,0
40,13,20,17,0
5,0,3,19,0
60,48,9,4,0
9,98,81,89,0
52,98,1,0,1
11,13,25,27,0
19,42,11,8,0
12,98,37,45,1
13,89,42,42,0
13,62,72,87,0
64,87,30,15,0
26,82,98,94,1
98,98,10,0,0
22,52,70,63,0
24,82,98,92,0
17,17,0,0,0
2,34,31,62,0
79,18,1,2,0
85,11,87,89,0
83,89,37,15,0
31,62,58,41,0
59,65,27,14,0
80,24,41,33,0
80,98,58,28,0
34,30,0,0,0
60,91,98,63,1
25,33,69,84,0
22,70,86,80,0
14,68,44,40,0
65,64,85,51,0
0,67,43,79,0
84,53,3,0,0
80,51,50,28,0
78,30,68,49,0
94,0,4,11,0
61,66,98,71,0
91,65,85,46,0
52,98,5,0,0
26,31,43,35,0
38,0,15,30,0
6,98,64,83,0
67,13,41,39,0
14,16,36,79,0
34,0,5,14,0
59,91,98,60,0
6,47,40,54,0
59,79,74,40,0
15,82,14,18,0
0,48,23,51,0
50,41,75,58,0
90,39,40,28,0
42,35,90,97,0
29,13,52,98,1
27,11,54,98,0
45,7,42,44,0
14,57,16,19,0
32,33,26,13,0
50,19,9,9,0
94,21,71,63,0
37,64,18,13,0
70,0,16,24,0
19,86,0,5,1
18,89,0,1,0
76,83,20,7,0
0,15,0,11,0
92,0,52,71,0
65,50,98,78,0
32,65,70,54,0
13,1,19,59,0
0,98,19,37,1
2,98,21,35,0
42,44,15,11,0
86,84,69,32,0
11,26,15,17,0
22,28,57,69,0
97,67,58,30,0
98,30,85,68,1
98,29,86,67,0
57,13,21,21,0
39,61,45,29,0
37,87,58,42,0
47,89,46,31,0
0,64,31,62,0
39,21,57,57,0
90,6,28,33,0
66,44,81,57,0
0,46,1,13,0
43,88,98,75,1
59,27,82,75,0
27,66,98,98,0
46,61,65,37,0
98,84,53,22,0
70,0,52,79,0
32,57,91,83,0
98,0,41,59,1
75,37,98,83,1
0,31,10,36,0
0,86,52,98,1
38,38,52,39,0
0,35,33,92,1
10,67,60,65,0
83,46,17,10,0
91,64,24,12,0
81,44,88,61,0
27,61,33,25,0
68,8,55,64,0
78,8,72,87,0
94,51,98,67,1
1,8,26,79,0
40,87,98,72,0
92,51,98,66,1
6,98,54,69,0
93,14,48,47,0
55,33,35,23,0
20,55,81,97,0
72,90,86,45,0
98,82,0,41,1
73,95,68,0,0
98,65,17,56,1
58,98,98,98,1
95,41,0,18,1
68,1,27,0,0
98,0,93,60,0
96,0,74,66,0
72,0,60,46,0
61,32,18,0,0
66,16,68,45,0
55,46,98,97,1
64,46,60,24,0
0,97,51,97,1
62,43,98,98,1
2,28,27,27,0
49,18,71,63,0
66,98,63,41,1
19,23,42,98,1
44,13,74,98,0
98,63,0,0,1
26,81,71,53,0
35,79,16,5,0
82,21,96,77,0
13,18,48,98,0
23,3,35,52,0
98,17,22,24,1
54,98,21,16,1
4,41,54,89,0
81,65,45,19,0
25,8,44,74,0
6,88,2,12,1
33,16,56,72,0
68,35,98,84,0
72,81,43,22,0
43,6,30,29,0
21,12,23,14,0
78,65,96,51,0
98,12,81,98,1
28,38,65,60,0
8,85,86,98,0
64,98,66,39,1
5,54,52,69,0
56,81,86,51,0
54,81,3,0,0
0,87,0,12,1
6,88,4,11,0
42,55,78,57,0
37,21,38,30,0
84,30,16,11,0
98,0,44,58,0
25,43,35,25,0
64,98,67,38,0
43,92,79,53,0
2,0,8,54,0
0,21,21,63,0
48,83,31,16,0
73,49,38,20,0
4,98,33,47,0
0,31,4,20,0
0,82,33,59,0
0,29,33,92,0
98,10,82,98,1
69,98,20,10,1
8,76,73,96,0
91,51,98,64,0
89,19,27,24,0
8,85,24,28,0
66,73,54,28,0
2,74,15,23,0
44,9,50,64,0
98,95,29,12,1
57,6,66,91,0
52,0,0,5,0
35,34,82,85,0
16,9,8,12,0
46,5,52,81,0
50,34,49,29,0
86,43,71,44,0
70,54,71,40,0
50,0,27,47,0
29,63,0,0,0
10,29,36,49,0
25,9,25,34,0
78,77,5,0,0
85,12,74,72,0
0,48,15,37,0
98,6,80,89,0
65,71,17,5,0
98,95,31,9,0
0,70,23,50,0
30,92,36,28,0
49,53,0,0,0
67,24,34,27,0
84,90,11,0,0
84,4,14,19,0
77,72,65,34,0
85,98,89,43,0
98,47,25,16,1
