0,0,0,0,10,10,10,0,1
90,70,40,90,30,10,20,40,0
5.54,5.54,95.54,15.54,95.54,95.54,95.54,15.54,1.0
0.02,0.02,90.02,10.02,40.02,90.02,90.02,0.02,1.0
4.3,84.3,94.3,24.3,94.3,94.3,94.3,4.3,1.0
0.04,0.04,80.04,20.04,10.04,90.04,90.04,0.04,1.0
6.92,6.92,96.92,96.92,96.92,96.92,86.92,6.92,1.0
8.82,88.82,98.82,88.82,88.82,98.82,98.82,98.82,1.0
0.06,20.06,90.06,40.06,10.06,90.06,90.06,0.06,1.0
5.1000000000000005,15.100000000000001,95.1,65.1,15.100000000000001,95.1,95.1,5.1000000000000005,1.0
0.08,0.08,90.08,70.08,10.08,80.08,90.08,0.08,1.0
6.1000000000000005,66.1,96.1,96.1,16.1,76.1,96.1,6.1000000000000005,1.0
0.1,10.1,90.1,90.1,10.1,90.1,10.1,0.1,1.0
17.48,7.48,97.48,97.48,17.48,17.48,87.48,7.48,1.0
98.06,8.06,98.06,98.06,18.060000000000002,48.06,98.06,8.06,1.0
0.12,0.12,90.12,90.12,10.12,50.12,10.12,0.12,1.0
19.4,99.4,99.4,99.4,19.4,19.4,99.4,9.4,1.0
0.14,0.14,90.14,80.14,10.14,10.14,10.14,0.14,1.0
4.54,24.54,94.54,94.54,14.54,14.54,34.54,4.54,1.0
4.72,44.72,94.72,94.72,14.719999999999999,24.72,14.719999999999999,4.72,1.0
90.16,0.16,20.16,0.16,10.16,10.16,70.16,70.16,1.0
75.3,5.3,95.3,95.3,15.3,15.3,55.3,5.3,1.0
40.18,40.18,20.18,50.18,10.18,20.18,20.18,20.18,1.0
75.86,65.86,65.86,95.86,15.86,15.86,25.86,45.86,0.0
50.2,30.2,30.2,50.2,10.2,10.2,10.2,20.2,0.0
96.44,96.44,96.44,96.44,16.44,16.44,36.44,96.44,0.0
96.68,36.68,66.68,46.68,16.68,16.68,16.68,76.68,0.0
90.22,10.22,90.22,80.22,10.22,10.22,10.22,0.22,1.0
57.24,97.24,27.240000000000002,67.24,17.240000000000002,17.240000000000002,17.240000000000002,97.24,0.0
90.24,80.24,20.24,90.24,10.24,90.24,10.24,70.24,0.0
97.82,97.82,67.82,47.82,77.82,17.82,17.82,87.82,0.0
90.26,70.26,0.26,0.26,50.26,10.26,10.26,60.26,0.0
98.24,98.24,98.24,88.24,58.24,98.24,18.240000000000002,88.24,0.0
98.58,28.58,68.58,8.58,88.58,18.58,18.58,28.58,0.0
90.28,80.28,40.28,10.28,80.28,90.28,10.28,50.28,0.0
99.06,99.06,9.06,89.06,99.06,79.06,19.060000000000002,99.06,1.0
90.3,90.3,90.3,70.3,90.3,60.3,10.3,20.3,0.0
99.62,99.62,9.620000000000001,69.62,89.62,79.62,19.62,99.62,1.0
99.96000000000001,99.96000000000001,99.96000000000001,9.96,99.96000000000001,79.96000000000001,29.96,99.96000000000001,1.0
50.32,80.32,60.32,30.32,60.32,10.32,10.32,30.32,0.0
94.4,54.4,24.4,34.4,14.4,74.4,14.4,24.4,1.0
90.34,90.34,0.34,60.34,70.34,50.34,10.34,70.34,0.0
94.62,34.62,24.62,44.62,54.62,54.62,14.620000000000001,24.62,1.0
10.36,90.36,70.36,70.36,10.36,10.36,10.36,50.36,0.0
34.86,94.86,84.86,94.86,14.86,64.86,14.86,94.86,0.0
44.96,94.96,94.96,94.96,74.96,14.96,14.96,64.96,0.0
40.38,90.38,50.38,30.38,60.38,60.38,10.38,90.38,0.0
45.2,95.2,55.2,95.2,35.2,75.2,15.2,25.2,0.0
60.4,60.4,90.4,0.4,90.4,10.4,10.4,80.4,0.0
85.44,95.44,95.44,15.440000000000001,95.44,75.44,15.440000000000001,95.44,0.0
90.42,40.42,90.42,70.42,60.42,10.42,10.42,10.42,0.0
95.68,95.68,55.68,5.68,15.68,15.68,15.68,95.68,0.0
95.78,95.78,75.78,45.78,25.78,55.78,15.780000000000001,45.78,0.0
30.44,60.44,30.44,10.44,20.44,10.44,10.44,70.44,0.0
96.0,96.0,96.0,6.0,96.0,16.0,16.0,26.0,0.0
20.46,80.46,10.46,60.46,10.46,50.46,10.46,50.46,0.0
46.2,76.2,96.2,36.2,26.2,16.2,16.2,96.2,0.0
96.34,96.34,26.34,26.34,96.34,16.34,36.34,36.34,0.0
0.48,50.48,50.48,90.48,10.48,50.48,10.48,0.48,1.0
96.58,96.58,36.58,46.58,16.58,16.58,76.58,86.58,0.0
60.5,0.5,70.5,0.5,30.5,10.5,10.5,50.5,1.0
96.78,96.78,56.78,96.78,46.78,56.78,56.78,66.78,1.0
50.52,40.52,10.52,0.52,60.52,10.52,10.52,10.52,0.0
57.0,97.0,17.0,7.0,97.0,17.0,27.0,97.0,0.0
37.1,97.1,67.1,97.1,17.1,17.1,67.1,87.1,0.0
0.54,90.54,40.54,40.54,10.54,30.54,50.54,90.54,0.0
57.34,97.34,7.34,17.34,17.34,17.34,57.34,37.34,1.0
90.56,90.56,0.56,20.56,10.56,60.56,10.56,90.56,0.0
97.58,37.58,7.58,7.58,17.58,17.58,57.58,97.58,1.0
97.68,97.68,97.68,97.68,87.68,17.68,67.68,57.68,0.0
10.58,90.58,90.58,90.58,60.58,10.58,10.58,0.58,0.0
97.92,97.92,37.92,97.92,97.92,17.92,17.92,37.92,0.0
0.6,90.6,90.6,40.6,90.6,20.6,10.6,90.6,0.0
98.16,58.16,98.16,98.16,98.16,38.16,18.16,98.16,0.0
10.62,90.62,30.62,70.62,70.62,10.62,10.62,70.62,0.0
48.4,88.4,98.4,48.4,98.4,18.4,68.4,98.4,0.0
98.48,88.48,28.48,98.48,58.480000000000004,18.48,48.480000000000004,98.48,0.0
0.64,60.64,40.64,0.64,90.64,10.64,10.64,60.64,0.0
58.72,98.72,48.72,98.72,88.72,58.72,18.72,98.72,0.0
30.66,30.66,90.66,60.66,90.66,10.66,10.66,50.66,0.0
28.96,98.96000000000001,48.96,68.96000000000001,98.96000000000001,48.96,18.96,18.96,1.0
80.68,40.68,30.68,60.68,90.68,10.68,10.68,60.68,0.0
9.16,99.16,9.16,99.16,19.16,59.16,39.16,99.16,1.0
99.3,49.3,39.3,9.3,79.3,39.3,19.3,99.3,0.0
20.7,20.7,90.7,90.7,10.7,10.7,10.7,30.7,0.0
49.480000000000004,39.480000000000004,99.48,99.48,39.480000000000004,19.48,19.48,99.48,0.0
90.72,40.72,20.72,0.72,10.72,10.72,50.72,90.72,1.0
99.72,19.72,99.72,39.72,79.72,19.72,19.72,99.72,0.0
9.86,49.86,99.86,99.86,99.86,29.86,19.86,99.86,0.0
0.74,30.74,70.74,50.74,40.74,10.74,10.74,90.74,0.0
94.24,4.24,94.24,94.24,94.24,14.24,24.240000000000002,54.24,1.0
0.76,50.76,20.76,90.76,10.76,10.76,10.76,90.76,0.0
94.34,54.34,54.34,84.34,64.34,64.34,14.34,64.34,0.0
90.78,50.78,30.78,40.78,60.78,50.78,10.78,10.78,1.0
4.44,94.44,94.44,94.44,74.44,24.44,64.44,94.44,1.0
64.48,94.48,24.48,14.48,14.48,44.480000000000004,14.48,34.480000000000004,0.0
0.8,80.8,40.8,50.8,90.8,10.8,10.8,0.8,1.0
54.58,94.58,4.58,4.58,14.58,14.58,54.58,94.58,1.0
50.82,10.82,70.82,10.82,50.82,10.82,10.82,60.82,0.0
64.68,94.68,94.68,34.68,14.68,84.68,14.68,94.68,0.0
30.84,90.84,0.84,80.84,10.84,10.84,60.84,60.84,1.0
94.78,94.78,64.78,84.78,14.780000000000001,74.78,54.78,94.78,1.0
4.82,94.82,94.82,84.82,74.82,74.82,14.82,94.82,0.0
90.86,50.86,90.86,90.86,10.86,70.86,10.86,90.86,0.0
94.92,44.92,24.92,94.92,14.92,34.92,14.92,94.92,0.0
70.88,20.88,0.88,40.88,20.88,10.88,10.88,90.88,1.0
35.0,95.0,55.0,85.0,95.0,45.0,15.0,25.0,0.0
55.06,55.06,55.06,45.06,65.06,15.06,45.06,95.06,0.0
0.9,50.9,40.9,60.9,50.9,10.9,10.9,20.9,0.0
95.16,75.16,75.16,5.16,95.16,15.16,65.16,95.16,0.0
50.92,50.92,90.92,50.92,90.92,60.92,10.92,90.92,0.0
25.240000000000002,55.24,55.24,95.24,45.24,45.24,15.24,65.24,1.0
0.9400000000000001,90.94,50.94,40.94,10.94,90.94,10.94,90.94,0.0
5.34,15.34,95.34,5.34,95.34,15.34,15.34,95.34,1.0
35.4,95.4,35.4,85.4,15.4,75.4,55.4,75.4,1.0
30.96,90.96,0.96,0.96,30.96,90.96,10.96,70.96,1.0
5.48,95.48,25.48,95.48,35.480000000000004,55.480000000000004,15.48,95.48,0.0
0.98,90.98,90.98,0.98,20.98,50.98,10.98,90.98,0.0
5.58,95.58,15.58,95.58,15.58,15.58,15.58,5.58,1.0
5.62,95.62,95.62,35.62,45.62,15.620000000000001,65.62,95.62,0.0
91.0,51.0,1.0,41.0,11.0,11.0,41.0,81.0,1.0
5.72,95.72,5.72,15.719999999999999,55.72,25.72,25.72,95.72,1.0
41.02,41.02,61.02,51.02,11.02,61.02,11.02,81.02,0.0
85.82,45.82,95.82,5.82,35.82,55.82,15.82,95.82,0.0
81.04,31.04,31.04,1.04,11.04,51.04,11.04,91.04,0.0
95.92,95.92,35.92,55.92,95.92,95.92,15.92,95.92,0.0
5.96,95.96,35.96,25.96,15.96,15.96,15.96,15.96,0.0
11.06,1.06,51.06,1.06,11.06,31.06,11.06,91.06,1.0
96.06,86.06,66.06,6.0600000000000005,46.06,16.060000000000002,46.06,46.06,0.0
61.08,41.08,71.08,1.08,11.08,11.08,51.08,91.08,0.0
86.16,96.16,96.16,16.16,26.16,26.16,66.16,96.16,0.0
51.1,81.1,71.1,41.1,11.1,11.1,61.1,51.1,0.0
96.24,56.24,26.240000000000002,36.24,56.24,46.24,16.240000000000002,26.240000000000002,1.0
96.3,96.3,56.3,6.3,46.3,76.3,36.3,96.3,1.0
41.12,91.12,21.12,1.12,91.12,51.12,11.120000000000001,41.12,1.0
96.4,96.4,86.4,66.4,96.4,66.4,56.4,96.4,1.0
41.14,91.14,41.14,91.14,11.14,11.14,11.14,1.1400000000000001,1.0
76.48,96.48,96.48,96.48,56.480000000000004,16.48,26.48,6.48,0.0
96.54,56.54,96.54,46.54,96.54,26.54,46.54,56.54,0.0
1.16,61.16,91.16,11.16,11.16,11.16,11.16,41.16,0.0
6.62,96.62,96.62,46.62,16.62,66.62,16.62,36.62,0.0
1.18,91.18,91.18,11.18,91.18,11.18,11.18,21.18,0.0
26.72,96.72,96.72,96.72,16.72,16.72,56.72,26.72,0.0
1.2,51.2,81.2,91.2,41.2,51.2,11.2,61.2,0.0
56.82,96.82,96.82,6.82,16.82,26.82,16.82,36.82,0.0
6.86,96.86,6.86,16.86,56.86,16.86,16.86,96.86,0.0
51.22,91.22,81.22,61.22,11.22,31.22,11.22,1.22,1.0
46.96,96.96,96.96,46.96,96.96,16.96,46.96,26.96,0.0
1.24,21.24,91.24,11.24,91.24,11.24,11.24,91.24,0.0
7.0600000000000005,97.06,97.06,57.06,27.060000000000002,77.06,57.06,97.06,1.0
91.26,11.26,81.26,91.26,91.26,11.26,11.26,61.26,0.0
47.16,97.16,77.16,7.16,97.16,57.16,17.16,47.16,0.0
7.2,97.2,87.2,7.2,97.2,77.2,17.2,97.2,0.0
51.28,31.28,51.28,51.28,91.28,11.28,11.28,1.28,1.0
57.3,97.3,47.3,77.3,67.3,17.3,57.3,57.3,0.0
91.3,31.3,41.3,1.3,21.3,21.3,11.3,31.3,0.0
47.4,97.4,97.4,97.4,97.4,97.4,17.4,57.4,0.0
97.44,97.44,57.44,77.44,17.44,67.44,47.44,97.44,1.0
21.32,91.32,71.32,1.32,71.32,11.32,61.32,51.32,0.0
7.54,97.54,97.54,97.54,67.54,17.54,57.54,97.54,0.0
1.34,91.34,51.34,1.34,51.34,61.34,11.34,41.34,1.0
57.62,57.62,97.62,67.62,47.62,47.62,17.62,47.62,0.0
81.36,1.36,91.36,91.36,11.36,11.36,11.36,61.36,1.0
7.72,97.72,97.72,97.72,37.72,97.72,17.72,47.72,0.0
87.78,97.78,57.78,97.78,27.78,67.78,37.78,97.78,0.0
41.38,41.38,41.38,91.38,51.38,21.38,11.38,71.38,0.0
47.86,97.86,47.86,7.86,37.86,17.86,57.86,97.86,0.0
81.4,41.4,1.4000000000000001,41.4,11.4,11.4,11.4,71.4,0.0
97.96,97.96,47.96,17.96,47.96,67.96,27.96,97.96,0.0
8.0,58.0,98.0,48.0,38.0,78.0,18.0,98.0,0.0
1.42,61.42,51.42,71.42,11.42,91.42,11.42,31.42,0.0
98.1,98.1,58.1,98.1,88.1,98.1,18.1,48.1,0.0
1.44,91.44,41.44,1.44,31.44,61.44,11.44,51.44,0.0
68.2,98.2,98.2,98.2,98.2,58.2,58.2,98.2,1.0
1.46,41.46,51.46,1.46,41.46,51.46,11.46,91.46,1.0
68.3,88.3,98.3,68.3,58.3,48.3,38.3,98.3,0.0
98.34,98.34,98.34,58.34,38.34,18.34,58.34,48.34,0.0
51.48,21.48,31.48,1.48,91.48,11.48,11.48,91.48,0.0
