0,0,0,0,10,10,10,0,1
90,70,40,90,30,10,20,40,0
90.4,90.4,20.4,90.4,10.4,10.4,50.4,60.4,0.0
5.0,5.0,95.0,5.0,75.0,95.0,95.0,5.0,1.0
2.5,92.5,82.5,2.5,92.5,92.5,92.5,2.5,1.0
7.5,97.5,97.5,17.5,97.5,97.5,97.5,77.5,1.0
1.25,11.25,91.25,1.25,11.25,91.25,91.25,1.25,1.0
6.25,6.25,96.25,76.25,96.25,96.25,96.25,86.25,1.0
3.75,3.75,93.75,33.75,63.75,93.75,93.75,3.75,1.0
8.75,38.75,98.75,98.75,98.75,98.75,98.75,98.75,1.0
0.625,0.625,80.625,20.625,10.625,90.625,90.625,0.625,1.0
5.625,5.625,95.625,45.625,15.625,95.625,95.625,5.625,1.0
3.125,93.125,93.125,73.125,93.125,93.125,93.125,13.125,1.0
8.125,98.125,98.125,98.125,88.125,98.125,98.125,58.125,1.0
1.875,1.875,91.875,71.875,21.875,91.875,91.875,1.875,1.0
6.875,16.875,96.875,96.875,16.875,86.875,96.875,6.875,1.0
4.375,94.375,94.375,94.375,14.375,94.375,94.375,4.375,1.0
9.375,19.375,99.375,99.375,19.375,39.375,99.375,9.375,1.0
0.3125,0.3125,90.3125,80.3125,10.3125,50.3125,10.3125,0.3125,1.0
45.3125,15.3125,95.3125,95.3125,15.3125,15.3125,95.3125,5.3125,1.0
2.8125,12.8125,92.8125,92.8125,12.8125,12.8125,22.8125,2.8125,1.0
97.8125,87.8125,67.8125,97.8125,17.8125,97.8125,87.8125,17.8125,1.0
91.5625,1.5625,91.5625,91.5625,11.5625,11.5625,71.5625,1.5625,1.0
6.5625,96.5625,86.5625,96.5625,16.5625,16.5625,56.5625,6.5625,1.0
44.0625,44.0625,14.0625,44.0625,14.0625,14.0625,14.0625,34.0625,0.0
99.0625,99.0625,79.0625,99.0625,19.0625,19.0625,19.0625,99.0625,0.0
90.9375,30.9375,30.9375,0.9375,10.9375,20.9375,70.9375,90.9375,1.0
95.9375,15.9375,95.9375,95.9375,15.9375,15.9375,25.9375,5.9375,1.0
13.4375,93.4375,63.4375,93.4375,13.4375,33.4375,13.4375,63.4375,0.0
98.4375,98.4375,38.4375,98.4375,18.4375,98.4375,18.4375,58.4375,0.0
22.1875,92.1875,32.1875,92.1875,12.1875,92.1875,82.1875,92.1875,1.0
97.1875,97.1875,27.1875,27.1875,57.1875,27.1875,17.1875,97.1875,0.0
44.6875,94.6875,34.6875,94.6875,14.6875,74.6875,64.6875,94.6875,1.0
99.6875,99.6875,89.6875,69.6875,89.6875,19.6875,19.6875,49.6875,0.0
90.15625,40.15625,60.15625,0.15625,70.15625,10.15625,10.15625,40.15625,0.0
95.15625,95.15625,95.15625,75.15625,65.15625,85.15625,15.15625,95.15625,0.0
52.65625,72.65625,92.65625,32.65625,32.65625,12.65625,12.65625,82.65625,0.0
97.65625,67.65625,97.65625,7.65625,97.65625,37.65625,37.65625,97.65625,0.0
91.40625,71.40625,31.40625,31.40625,41.40625,71.40625,11.40625,31.40625,0.0
96.40625,96.40625,46.40625,6.40625,96.40625,96.40625,16.40625,76.40625,0.0
83.90625,93.90625,93.90625,93.90625,63.90625,83.90625,13.90625,3.90625,1.0
98.90625,98.90625,8.90625,78.90625,88.90625,88.90625,18.90625,98.90625,1.0
90.78125,30.78125,40.78125,20.78125,10.78125,10.78125,10.78125,90.78125,0.0
95.78125,55.78125,95.78125,75.78125,25.78125,65.78125,15.78125,35.78125,0.0
63.28125,63.28125,43.28125,63.28125,23.28125,63.28125,13.28125,93.28125,0.0
38.28125,98.28125,98.28125,98.28125,78.28125,18.28125,18.28125,98.28125,0.0
92.03125,22.03125,92.03125,42.03125,52.03125,52.03125,12.03125,92.03125,0.0
37.03125,87.03125,97.03125,97.03125,17.03125,97.03125,17.03125,97.03125,0.0
94.53125,84.53125,94.53125,14.53125,14.53125,74.53125,14.53125,94.53125,0.0
99.53125,99.53125,99.53125,39.53125,39.53125,19.53125,69.53125,99.53125,0.0
60.46875,10.46875,90.46875,50.46875,20.46875,10.46875,10.46875,30.46875,0.0
65.46875,95.46875,95.46875,95.46875,15.46875,15.46875,75.46875,55.46875,0.0
32.96875,82.96875,72.96875,32.96875,82.96875,72.96875,12.96875,92.96875,0.0
97.96875,97.96875,47.96875,87.96875,67.96875,57.96875,67.96875,67.96875,1.0
31.71875,91.71875,91.71875,31.71875,91.71875,11.71875,11.71875,31.71875,0.0
96.71875,96.71875,96.71875,6.71875,66.71875,56.71875,16.71875,36.71875,0.0
94.21875,94.21875,54.21875,4.21875,14.21875,14.21875,24.21875,44.21875,0.0
99.21875,99.21875,29.21875,99.21875,69.21875,49.21875,29.21875,89.21875,0.0
1.09375,51.09375,91.09375,81.09375,11.09375,11.09375,11.09375,1.09375,1.0
96.09375,26.09375,96.09375,66.09375,86.09375,26.09375,16.09375,16.09375,1.0
93.59375,93.59375,83.59375,93.59375,13.59375,83.59375,73.59375,93.59375,1.0
98.59375,98.59375,28.59375,18.59375,98.59375,28.59375,28.59375,28.59375,0.0
22.34375,82.34375,22.34375,2.34375,42.34375,12.34375,12.34375,82.34375,0.0
27.34375,47.34375,97.34375,7.34375,97.34375,17.34375,17.34375,97.34375,0.0
44.84375,94.84375,64.84375,4.84375,74.84375,14.84375,64.84375,94.84375,0.0
9.84375,99.84375,89.84375,49.84375,19.84375,19.84375,69.84375,99.84375,0.0
90.078125,20.078125,90.078125,0.078125,40.078125,10.078125,70.078125,90.078125,1.0
5.078125,95.078125,85.078125,15.078125,15.078125,65.078125,15.078125,95.078125,0.0
32.578125,92.578125,2.578125,72.578125,22.578125,12.578125,22.578125,92.578125,0.0
47.578125,37.578125,97.578125,97.578125,17.578125,27.578125,17.578125,87.578125,0.0
11.328125,21.328125,61.328125,11.328125,41.328125,11.328125,11.328125,61.328125,0.0
96.328125,96.328125,96.328125,96.328125,96.328125,26.328125,76.328125,96.328125,0.0
73.828125,53.828125,53.828125,73.828125,93.828125,13.828125,13.828125,93.828125,0.0
98.828125,98.828125,38.828125,48.828125,98.828125,18.828125,78.828125,78.828125,0.0
20.703125,50.703125,90.703125,90.703125,60.703125,10.703125,10.703125,30.703125,0.0
15.703125,95.703125,35.703125,55.703125,95.703125,15.703125,15.703125,85.703125,0.0
83.203125,33.203125,83.203125,3.203125,43.203125,13.203125,63.203125,93.203125,0.0
98.203125,28.203125,98.203125,98.203125,68.203125,18.203125,28.203125,58.203125,1.0
61.953125,41.953125,31.953125,1.953125,71.953125,51.953125,11.953125,91.953125,0.0
6.953125,96.953125,96.953125,96.953125,86.953125,86.953125,16.953125,96.953125,0.0
4.453125,34.453125,94.453125,74.453125,74.453125,44.453125,14.453125,94.453125,1.0
99.453125,99.453125,59.453125,69.453125,89.453125,89.453125,19.453125,29.453125,1.0
0.390625,90.390625,50.390625,30.390625,30.390625,20.390625,10.390625,20.390625,0.0
55.390625,95.390625,95.390625,95.390625,15.390625,15.390625,15.390625,5.390625,0.0
2.890625,92.890625,2.890625,92.890625,12.890625,12.890625,12.890625,22.890625,0.0
47.890625,97.890625,37.890625,57.890625,57.890625,17.890625,57.890625,47.890625,0.0
31.640625,71.640625,21.640625,1.640625,91.640625,11.640625,11.640625,21.640625,0.0
46.640625,96.640625,26.640625,6.640625,36.640625,86.640625,16.640625,96.640625,0.0
14.140625,94.140625,44.140625,54.140625,14.140625,94.140625,14.140625,54.140625,0.0
9.140625,99.140625,9.140625,99.140625,29.140625,79.140625,19.140625,99.140625,1.0
71.015625,91.015625,1.015625,21.015625,11.015625,11.015625,61.015625,71.015625,1.0
56.015625,96.015625,86.015625,56.015625,36.015625,76.015625,66.015625,96.015625,1.0
43.515625,93.515625,73.515625,73.515625,63.515625,63.515625,13.515625,33.515625,0.0
98.515625,28.515625,98.515625,58.515625,98.515625,18.515625,18.515625,38.515625,0.0
2.265625,52.265625,82.265625,62.265625,62.265625,22.265625,32.265625,92.265625,1.0
97.265625,47.265625,97.265625,87.265625,57.265625,17.265625,47.265625,77.265625,0.0
4.765625,44.765625,84.765625,64.765625,64.765625,14.765625,14.765625,94.765625,0.0
39.765625,99.765625,99.765625,99.765625,99.765625,19.765625,39.765625,29.765625,0.0
50.234375,50.234375,50.234375,0.234375,10.234375,60.234375,10.234375,60.234375,0.0
65.234375,95.234375,75.234375,45.234375,15.234375,55.234375,45.234375,55.234375,0.0
82.734375,82.734375,72.734375,42.734375,52.734375,12.734375,12.734375,2.734375,0.0
47.734375,97.734375,7.734375,7.734375,97.734375,37.734375,37.734375,87.734375,1.0
91.484375,1.484375,81.484375,1.484375,91.484375,11.484375,21.484375,91.484375,1.0
6.484375,96.484375,46.484375,76.484375,86.484375,16.484375,16.484375,16.484375,0.0
93.984375,3.984375,93.984375,3.984375,93.984375,13.984375,13.984375,83.984375,1.0
48.984375,98.984375,58.984375,98.984375,38.984375,48.984375,58.984375,98.984375,1.0
0.859375,30.859375,50.859375,70.859375,10.859375,10.859375,10.859375,0.859375,1.0
95.859375,95.859375,85.859375,5.859375,95.859375,15.859375,65.859375,45.859375,0.0
53.359375,93.359375,3.359375,3.359375,93.359375,13.359375,43.359375,73.359375,1.0
98.359375,98.359375,38.359375,38.359375,18.359375,88.359375,48.359375,98.359375,1.0
82.109375,92.109375,2.109375,32.109375,42.109375,12.109375,12.109375,22.109375,0.0
57.109375,97.109375,17.109375,77.109375,17.109375,57.109375,17.109375,27.109375,0.0
74.609375,94.609375,4.609375,64.609375,94.609375,14.609375,14.609375,64.609375,0.0
99.609375,99.609375,99.609375,19.609375,69.609375,89.609375,59.609375,99.609375,1.0
0.546875,50.546875,40.546875,50.546875,10.546875,40.546875,10.546875,90.546875,0.0
5.546875,95.546875,95.546875,45.546875,95.546875,25.546875,45.546875,95.546875,0.0
93.046875,93.046875,73.046875,83.046875,73.046875,13.046875,83.046875,33.046875,0.0
98.046875,98.046875,68.046875,98.046875,58.046875,48.046875,28.046875,8.046875,1.0
91.796875,21.796875,31.796875,1.796875,11.796875,21.796875,11.796875,21.796875,1.0
66.796875,76.796875,46.796875,26.796875,16.796875,16.796875,56.796875,96.796875,0.0
54.296875,74.296875,54.296875,94.296875,44.296875,14.296875,44.296875,94.296875,0.0
99.296875,99.296875,29.296875,49.296875,49.296875,99.296875,19.296875,99.296875,1.0
61.171875,1.171875,91.171875,1.171875,21.171875,11.171875,11.171875,91.171875,1.0
16.171875,96.171875,36.171875,86.171875,56.171875,66.171875,16.171875,96.171875,0.0
43.671875,93.671875,53.671875,3.671875,63.671875,53.671875,13.671875,43.671875,0.0
98.671875,58.671875,58.671875,38.671875,48.671875,18.671875,58.671875,48.671875,1.0
2.421875,52.421875,92.421875,52.421875,12.421875,12.421875,22.421875,52.421875,0.0
67.421875,67.421875,97.421875,97.421875,97.421875,57.421875,17.421875,67.421875,0.0
54.921875,94.921875,4.921875,4.921875,94.921875,14.921875,34.921875,84.921875,0.0
49.921875,99.921875,99.921875,79.921875,49.921875,59.921875,59.921875,99.921875,1.0
0.0390625,60.0390625,60.0390625,90.0390625,10.0390625,10.0390625,10.0390625,0.0390625,1.0
95.0390625,95.0390625,45.0390625,65.0390625,95.0390625,75.0390625,15.0390625,45.0390625,0.0
42.5390625,52.5390625,32.5390625,52.5390625,72.5390625,42.5390625,12.5390625,52.5390625,0.0
7.5390625,97.5390625,97.5390625,97.5390625,47.5390625,17.5390625,57.5390625,57.5390625,0.0
91.2890625,11.2890625,91.2890625,1.2890625,91.2890625,11.2890625,11.2890625,91.2890625,0.0
96.2890625,36.2890625,96.2890625,6.2890625,16.2890625,26.2890625,16.2890625,56.2890625,0.0
53.7890625,63.7890625,93.7890625,53.7890625,93.7890625,13.7890625,53.7890625,63.7890625,0.0
98.7890625,98.7890625,48.7890625,48.7890625,18.7890625,98.7890625,38.7890625,98.7890625,1.0
0.6640625,90.6640625,20.6640625,0.6640625,90.6640625,60.6640625,10.6640625,90.6640625,0.0
55.6640625,95.6640625,95.6640625,5.6640625,25.6640625,95.6640625,15.6640625,45.6640625,0.0
73.1640625,43.1640625,93.1640625,3.1640625,93.1640625,93.1640625,13.1640625,73.1640625,1.0
68.1640625,98.1640625,98.1640625,8.1640625,58.1640625,68.1640625,58.1640625,98.1640625,1.0
61.9140625,41.9140625,91.9140625,11.9140625,91.9140625,61.9140625,11.9140625,51.9140625,1.0
96.9140625,56.9140625,6.9140625,76.9140625,36.9140625,16.9140625,16.9140625,96.9140625,0.0
44.4140625,94.4140625,94.4140625,4.4140625,24.4140625,14.4140625,14.4140625,24.4140625,0.0
59.4140625,99.4140625,49.4140625,89.4140625,99.4140625,99.4140625,19.4140625,99.4140625,0.0
0.3515625,90.3515625,0.3515625,10.3515625,10.3515625,60.3515625,10.3515625,50.3515625,0.0
5.3515625,45.3515625,95.3515625,55.3515625,35.3515625,75.3515625,15.3515625,95.3515625,0.0
2.8515625,92.8515625,92.8515625,62.8515625,12.8515625,62.8515625,12.8515625,12.8515625,0.0
7.8515625,97.8515625,97.8515625,7.8515625,57.8515625,37.8515625,37.8515625,57.8515625,1.0
