0,0,0,0,10,10,10,0,1
90,70,40,90,30,10,20,40,0
20.02,0.02,90.02,0.02,10.02,10.02,10.02,0.02,1.0
90.04,0.04,0.04,0.04,90.04,10.04,90.04,10.04,1.0
0.06,90.06,0.06,10.06,10.06,80.06,10.06,0.06,1.0
0.08,0.08,0.08,90.08,20.08,20.08,90.08,0.08,1.0
70.1,0.1,0.1,0.1,90.1,10.1,20.1,0.1,1.0
40.12,0.12,10.12,0.12,10.12,10.12,10.12,0.12,1.0
0.14,80.14,0.14,10.14,10.14,10.14,10.14,0.14,1.0
60.16,0.16,0.16,0.16,10.16,10.16,10.16,0.16,1.0
0.18,10.18,90.18,90.18,10.18,10.18,10.18,0.18,1.0
80.2,0.2,0.2,90.2,10.2,10.2,90.2,0.2,1.0
90.22,0.22,0.22,60.22,10.22,10.22,10.22,0.22,1.0
80.24,90.24,0.24,0.24,10.24,10.24,10.24,90.24,0.0
90.26,30.26,90.26,20.26,10.26,10.26,10.26,90.26,0.0
0.28,90.28,90.28,70.28,10.28,20.28,10.28,90.28,0.0
0.3,40.3,30.3,10.3,10.3,10.3,10.3,30.3,0.0
20.32,90.32,10.32,90.32,10.32,10.32,90.32,90.32,1.0
40.34,90.34,90.34,0.34,10.34,10.34,90.34,90.34,0.0
60.36,30.36,90.36,90.36,10.36,10.36,90.36,90.36,1.0
90.38,80.38,90.38,90.38,10.38,30.38,90.38,90.38,1.0
40.4,90.4,90.4,0.4,80.4,10.4,10.4,80.4,0.0
90.42,90.42,90.42,90.42,30.42,10.42,90.42,90.42,1.0
0.44,80.44,60.44,90.44,10.44,10.44,10.44,0.44,1.0
80.46,90.46,90.46,90.46,10.46,10.46,80.46,90.46,0.0
90.48,90.48,90.48,90.48,90.48,20.48,10.48,90.48,0.0
90.5,90.5,70.5,0.5,20.5,10.5,10.5,20.5,0.0
0.52,90.52,10.52,0.52,10.52,10.52,60.52,90.52,0.0
90.54,70.54,20.54,10.54,90.54,10.54,10.54,50.54,0.0
20.56,90.56,20.56,50.56,60.56,10.56,10.56,90.56,0.0
0.58,20.58,90.58,0.58,30.58,10.58,10.58,90.58,0.0
50.6,90.6,80.6,0.6,10.6,80.6,10.6,90.6,0.0
90.62,0.62,0.62,50.62,10.62,10.62,10.62,90.62,1.0
70.64,0.64,90.64,0.64,90.64,10.64,10.64,90.64,1.0
80.66,70.66,90.66,80.66,10.66,60.66,10.66,90.66,0.0
40.68,20.68,50.68,80.68,10.68,10.68,10.68,90.68,0.0
90.7,90.7,60.7,30.7,60.7,10.7,60.7,90.7,0.0
50.72,10.72,10.72,0.72,10.72,10.72,10.72,90.72,1.0
20.74,90.74,90.74,70.74,80.74,10.74,10.74,30.74,0.0
90.76,90.76,0.76,90.76,90.76,10.76,10.76,90.76,0.0
0.78,90.78,90.78,0.78,20.78,30.78,30.78,40.78,0.0
90.8,30.8,90.8,30.8,90.8,10.8,10.8,70.8,0.0
50.82,40.82,90.82,50.82,20.82,10.82,10.82,20.82,0.0
90.84,80.84,90.84,40.84,90.84,10.84,10.84,0.84,1.0
60.86,90.86,10.86,60.86,10.86,10.86,60.86,90.86,0.0
0.88,90.88,90.88,50.88,70.88,10.88,60.88,90.88,0.0
20.9,30.9,90.9,80.9,80.9,10.9,10.9,90.9,0.0
30.92,90.92,90.92,60.92,70.92,70.92,10.92,90.92,0.0
0.9400000000000001,90.94,30.94,40.94,10.94,70.94,20.94,90.94,0.0
90.96,20.96,90.96,90.96,50.96,10.96,40.96,90.96,1.0
0.98,90.98,30.98,0.98,80.98,10.98,10.98,30.98,0.0
41.0,31.0,21.0,1.0,41.0,11.0,11.0,91.0,0.0
1.02,91.02,91.02,91.02,11.02,91.02,11.02,61.02,0.0
1.04,91.04,41.04,1.04,81.04,61.04,11.04,91.04,0.0
81.06,91.06,21.06,61.06,41.06,61.06,11.06,91.06,0.0
91.08,91.08,71.08,11.08,81.08,71.08,11.08,91.08,0.0
61.1,91.1,91.1,41.1,11.1,81.1,11.1,21.1,0.0
11.120000000000001,31.12,91.12,41.12,11.120000000000001,81.12,11.120000000000001,91.12,0.0
31.14,91.14,91.14,51.14,11.14,91.14,71.14,91.14,1.0
1.16,91.16,41.16,71.16,21.16,11.16,11.16,31.16,0.0
1.18,41.18,91.18,1.18,81.18,11.18,11.18,31.18,0.0
31.2,91.2,91.2,1.2,71.2,81.2,11.2,41.2,0.0
51.22,91.22,21.22,1.22,41.22,61.22,11.22,51.22,0.0
91.24,41.24,1.24,31.24,21.24,11.24,11.24,41.24,0.0
91.26,91.26,91.26,31.26,91.26,11.26,11.26,21.26,0.0
91.28,91.28,61.28,91.28,91.28,91.28,11.28,91.28,0.0
41.3,51.3,31.3,61.3,11.3,61.3,11.3,41.3,0.0
1.32,51.32,41.32,91.32,51.32,61.32,11.32,91.32,1.0
91.34,81.34,91.34,91.34,61.34,61.34,11.34,31.34,0.0
51.36,31.36,91.36,1.36,61.36,61.36,11.36,91.36,0.0
91.38,91.38,21.38,71.38,91.38,61.38,11.38,31.38,0.0
91.4,31.4,51.4,91.4,61.4,41.4,11.4,91.4,0.0
1.42,91.42,91.42,11.42,41.42,81.42,61.42,91.42,1.0
91.44,31.44,1.44,81.44,91.44,11.44,11.44,41.44,0.0
91.46,91.46,41.46,91.46,11.46,91.46,11.46,31.46,0.0
91.48,21.48,41.48,91.48,51.48,71.48,11.48,21.48,1.0
91.5,91.5,1.5,1.5,91.5,91.5,11.5,71.5,1.0
1.52,71.52,91.52,1.52,11.52,91.52,11.52,1.52,1.0
41.54,51.54,51.54,41.54,81.54,41.54,11.54,51.54,0.0
51.56,81.56,51.56,91.56,61.56,31.56,51.56,91.56,0.0
71.58,41.58,71.58,91.58,91.58,11.58,11.58,21.58,0.0
31.6,91.6,91.6,51.6,11.6,61.6,61.6,91.6,0.0
51.62,91.62,1.62,51.62,61.62,11.620000000000001,11.620000000000001,21.62,0.0
21.64,91.64,41.64,1.6400000000000001,91.64,11.64,61.64,91.64,1.0
31.66,91.66,21.66,81.66,91.66,71.66,11.66,91.66,0.0
91.68,91.68,91.68,31.68,91.68,91.68,11.68,21.68,0.0
91.7,51.7,51.7,31.7,11.7,91.7,11.7,71.7,0.0
31.72,31.72,81.72,1.72,11.72,61.72,11.72,31.72,0.0
91.74,91.74,81.74,21.74,11.74,51.74,51.74,61.74,1.0
51.76,91.76,61.76,41.76,11.76,11.76,51.76,41.76,0.0
41.78,91.78,1.78,91.78,11.78,91.78,41.78,91.78,1.0
41.8,51.8,51.8,91.8,41.8,91.8,11.8,91.8,0.0
91.82,41.82,91.82,51.82,71.82,91.82,11.82,71.82,0.0
91.84,41.84,1.84,91.84,11.84,11.84,11.84,91.84,0.0
91.86,91.86,71.86,51.86,41.86,91.86,51.86,91.86,1.0
41.88,31.88,1.8800000000000001,81.88,71.88,11.88,11.88,91.88,0.0
71.9,41.9,91.9,91.9,11.9,91.9,11.9,31.9,0.0
91.92,91.92,91.92,71.92,11.92,21.92,11.92,1.92,1.0
1.94,91.94,51.94,71.94,11.94,11.94,71.94,91.94,0.0
51.96,91.96,1.96,1.96,71.96,11.96,51.96,91.96,1.0
41.98,41.98,91.98,91.98,91.98,71.98,11.98,51.98,1.0
32.0,72.0,2.0,92.0,12.0,42.0,12.0,92.0,0.0
92.02,92.02,92.02,2.02,12.02,42.02,52.02,72.02,0.0
92.04,22.04,92.04,92.04,12.04,12.04,12.04,62.04,0.0
12.06,42.06,92.06,92.06,32.06,42.06,12.06,52.06,0.0
72.08,92.08,2.08,12.08,92.08,62.08,12.08,92.08,1.0
82.1,2.1,92.1,72.1,12.1,92.1,12.1,92.1,1.0
2.12,82.12,22.12,92.12,92.12,12.120000000000001,12.120000000000001,42.12,0.0
32.14,92.14,52.14,92.14,62.14,72.14,12.14,32.14,0.0
92.16,52.16,92.16,2.16,42.16,62.16,12.16,32.16,0.0
42.18,42.18,92.18,42.18,32.18,12.18,52.18,92.18,0.0
2.2,42.2,52.2,12.2,92.2,12.2,22.2,92.2,0.0
92.22,92.22,2.22,2.22,12.22,82.22,12.22,92.22,0.0
2.24,72.24,92.24,2.24,42.24,72.24,42.24,92.24,1.0
22.26,32.26,32.26,82.26,52.26,12.26,12.26,22.26,0.0
52.28,92.28,92.28,92.28,12.280000000000001,32.28,12.280000000000001,22.28,0.0
62.3,92.3,92.3,92.3,92.3,12.3,62.3,52.3,0.0
2.32,92.32,72.32,22.32,12.32,92.32,12.32,42.32,0.0
2.34,32.34,82.34,92.34,92.34,12.34,12.34,2.34,1.0
92.36,42.36,42.36,52.36,52.36,62.36,12.36,22.36,1.0
92.38,42.38,42.38,22.38,52.38,42.38,12.379999999999999,92.38,0.0
52.4,92.4,22.4,2.4,92.4,12.4,42.4,92.4,0.0
92.42,92.42,92.42,62.42,62.42,62.42,52.42,82.42,1.0
62.44,2.44,92.44,2.44,42.44,12.44,12.44,42.44,1.0
32.46,92.46,82.46,2.46,62.46,12.46,12.46,2.46,0.0
62.48,92.48,92.48,42.48,62.48,42.48,42.48,52.48,0.0
62.5,22.5,62.5,2.5,52.5,12.5,12.5,42.5,0.0
2.52,62.52,82.52,42.52,42.52,52.52,12.52,12.52,1.0
12.54,62.54,62.54,2.54,32.54,42.54,42.54,92.54,1.0
12.56,62.56,62.56,2.56,12.56,42.56,42.56,92.56,1.0
2.58,92.58,92.58,92.58,32.58,12.58,52.58,42.58,0.0
2.6,92.6,82.6,2.6,82.6,12.6,62.6,42.6,1.0
52.62,92.62,32.62,92.62,12.620000000000001,82.62,52.62,82.62,1.0
22.64,52.64,92.64,52.64,52.64,92.64,12.64,32.64,1.0
92.66,92.66,92.66,42.66,32.66,92.66,42.66,82.66,1.0
12.68,92.68,92.68,2.68,52.68,62.68,42.68,92.68,1.0
42.7,52.7,92.7,92.7,92.7,62.7,12.7,52.7,0.0
42.72,82.72,52.72,2.72,32.72,32.72,42.72,92.72,0.0
2.74,52.74,12.74,52.74,12.74,12.74,32.74,72.74,0.0
42.76,82.76,2.7600000000000002,92.76,12.76,12.76,12.76,2.7600000000000002,1.0
92.78,92.78,42.78,2.7800000000000002,12.780000000000001,92.78,12.780000000000001,22.78,0.0
62.8,92.8,22.8,92.8,92.8,12.8,42.8,42.8,0.0
2.82,42.82,2.82,32.82,72.82,12.82,12.82,52.82,1.0
92.84,92.84,2.84,2.84,72.84,52.84,12.84,92.84,1.0
72.86,42.86,2.86,92.86,52.86,62.86,12.86,52.86,1.0
42.88,92.88,22.88,2.88,12.879999999999999,12.879999999999999,12.879999999999999,12.879999999999999,0.0
62.9,12.9,92.9,62.9,32.9,52.9,12.9,92.9,1.0
92.92,52.92,42.92,62.92,92.92,12.92,42.92,72.92,0.0
92.94,62.94,42.94,42.94,42.94,52.94,12.94,22.94,0.0
2.96,72.96,92.96,52.96,12.96,42.96,12.96,12.96,0.0
42.98,52.98,92.98,32.98,92.98,32.98,42.98,92.98,1.0
63.0,83.0,53.0,43.0,63.0,93.0,13.0,53.0,0.0
93.02,93.02,13.02,33.02,43.02,13.02,43.02,53.02,0.0
3.04,53.04,43.04,93.04,63.04,43.04,13.04,83.04,1.0
63.06,93.06,93.06,93.06,43.06,93.06,43.06,73.06,1.0
33.08,93.08,23.08,13.08,13.08,93.08,13.08,3.08,1.0
93.1,53.1,53.1,63.1,13.1,23.1,43.1,93.1,1.0
53.12,93.12,43.12,93.12,13.120000000000001,73.12,43.12,73.12,1.0
3.14,93.14,83.14,13.14,93.14,23.14,43.14,43.14,0.0
43.16,93.16,93.16,53.16,73.16,63.16,13.16,3.16,1.0
93.18,53.18,23.18,93.18,13.18,93.18,13.18,83.18,0.0
23.2,93.2,3.2,93.2,93.2,13.2,43.2,93.2,1.0
53.22,93.22,93.22,3.22,93.22,13.22,73.22,93.22,0.0
3.24,63.24,43.24,93.24,53.24,43.24,13.24,83.24,0.0
93.26,93.26,3.2600000000000002,33.26,93.26,43.26,13.26,93.26,0.0
3.2800000000000002,73.28,93.28,3.2800000000000002,43.28,63.28,23.28,93.28,1.0
3.3000000000000003,73.3,93.3,13.3,43.3,53.3,23.3,93.3,1.0
3.3200000000000003,73.32,93.32,13.32,43.32,53.32,13.32,93.32,0.0
93.34,93.34,83.34,43.34,33.34,93.34,33.34,93.34,0.0
93.36,53.36,63.36,63.36,13.36,13.36,43.36,93.36,0.0
93.38,53.38,43.38,3.38,13.379999999999999,13.379999999999999,43.38,73.38,0.0
13.4,93.4,53.4,33.4,53.4,53.4,13.4,23.4,0.0
53.42,93.42,43.42,3.42,93.42,43.42,13.42,23.42,0.0
63.44,93.44,63.44,53.44,43.44,13.44,13.44,3.44,0.0
3.46,73.46,3.46,3.46,43.46,33.46,13.46,73.46,1.0
3.48,53.48,53.48,43.48,93.48,13.48,13.48,3.48,1.0
43.5,93.5,3.5,93.5,13.5,13.5,33.5,43.5,0.0
93.52,23.52,93.52,3.52,13.52,73.52,13.52,93.52,1.0
3.54,93.54,43.54,23.54,43.54,13.54,53.54,53.54,1.0
93.56,93.56,93.56,93.56,93.56,13.56,23.56,3.56,0.0
3.58,93.58,3.58,13.58,13.58,33.58,13.58,53.58,0.0
